timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1514082,7259.0,39975.0,65535.0,39975.0,0,0,0,40000
1514092,7459.0,39775.0,65535.0,39775.0,0,0,0,40000
1514102,7614.0,39620.0,65535.0,39620.0,0,0,0,40000
1514112,7796.0,39438.0,65535.0,39438.0,0,0,0,40000
1514122,7777.0,39457.0,65535.0,39457.0,0,0,0,40000
1514132,7861.0,39373.0,65535.0,39373.0,0,0,0,40000
1514142,7695.0,39539.0,65535.0,39539.0,0,0,0,40000
1514152,7623.0,39611.0,65535.0,39611.0,0,0,0,40000
1514162,7623.0,39611.0,65535.0,39611.0,0,0,0,40000
1514172,7279.0,39955.0,65535.0,39955.0,0,0,0,40000
1514182,6959.0,40275.0,65535.0,40275.0,0,0,0,40000
1514192,8420.0,38814.0,65535.0,42622.0,0,0,0,40000
1514202,18519.0,28715.0,59241.0,53525.0,0,0,0,40000
1514212,22697.0,24537.0,53487.0,59279.0,0,0,0,40000
1514222,35670.0,11564.0,38902.0,65535.0,0,0,0,40000
1514232,35525.0,11709.0,37533.0,65535.0,0,0,0,40000
1514242,35767.0,11467.0,35767.0,65535.0,0,0,0,40000
1514252,34945.0,12289.0,34945.0,65535.0,0,0,0,40000
1514262,39451.0,18177.0,29057.0,65535.0,0,0,0,40000
1514272,39971.0,19559.0,27675.0,65535.0,0,0,0,40000
1514282,46217.0,25653.0,21581.0,65535.0,0,0,0,40000
1514292,47136.0,26268.0,20966.0,65535.0,0,0,0,40000
1514302,52707.0,30991.0,16243.0,60059.0,0,0,0,40000
1514312,47754.0,36344.0,21654.0,54248.0,0,0,0,40000
1514322,49533.0,45637.0,21919.0,42911.0,0,0,0,40000
1514332,38775.0,56081.0,33885.0,31259.0,0,0,0,40000
1514342,38433.0,65535.0,35653.0,19993.0,0,0,0,40000
1514352,30332.0,65535.0,43654.0,16902.0,0,0,0,40000
1514362,35505.0,65535.0,39489.0,11729.0,0,0,0,40000
1514372,33444.0,65535.0,41134.0,13790.0,0,0,0,40000
1514382,37514.0,65535.0,37514.0,9720.0,0,0,0,40000
1514392,34592.0,65535.0,39538.0,12642.0,0,0,0,40000
1514402,35994.0,65535.0,38042.0,11240.0,0,0,0,40000
1514412,33255.0,65535.0,40025.0,13979.0,0,0,0,40000
1514422,34420.0,65535.0,38936.0,12814.0,0,0,0,40000
1514432,32252.0,65535.0,41134.0,14982.0,0,0,0,40000
1514442,33216.0,65535.0,40678.0,14018.0,0,0,0,40000
1514452,30910.0,65535.0,43742.0,16324.0,0,0,0,40000
1514462,30589.0,65535.0,44965.0,16645.0,0,0,0,40000
1514472,30187.0,62885.0,46337.0,20591.0,0,0,0,40000
1514482,37601.0,55713.0,39829.0,26857.0,0,0,0,40000
1514492,37276.0,47326.0,41408.0,33990.0,0,0,0,40000
1514502,46256.0,38238.0,33174.0,42332.0,0,0,0,40000
1514512,47897.0,35037.0,32521.0,44545.0,0,0,0,40000
1514522,49900.0,21560.0,31124.0,57416.0,0,0,0,40000
1514532,47746.0,27326.0,33586.0,51342.0,0,0,0,40000
1514542,46625.0,18851.0,33749.0,60775.0,0,0,0,40000
1514552,43405.0,24467.0,37111.0,55017.0,0,0,0,40000
1514562,39873.0,24453.0,39461.0,56213.0,0,0,0,40000
1514572,35946.0,28684.0,43802.0,51568.0,0,0,0,40000
1514582,29452.0,27068.0,48516.0,54964.0,0,0,0,40000
1514592,23009.0,31209.0,55151.0,50631.0,0,0,0,40000
1514602,18972.0,30578.0,58802.0,51648.0,0,0,0,40000
1514612,17651.0,37159.0,59363.0,45827.0,0,0,0,40000
1514622,14280.0,37238.0,63578.0,44904.0,0,0,0,40000
1514632,13829.0,40283.0,63053.0,42835.0,0,0,0,40000
1514642,11412.0,37804.0,65535.0,43944.0,0,0,0,40000
1514652,14125.0,39835.0,64221.0,41819.0,0,0,0,40000
1514662,13632.0,38940.0,65152.0,42276.0,0,0,0,40000
1514672,18674.0,38918.0,60040.0,42368.0,0,0,0,40000
1514682,20262.0,36560.0,59342.0,43836.0,0,0,0,40000
1514692,23750.0,37212.0,55638.0,43400.0,0,0,0,40000
1514702,28167.0,33771.0,51531.0,46531.0,0,0,0,40000
1514712,30350.0,33934.0,48860.0,46856.0,0,0,0,40000
1514722,32935.0,31681.0,47023.0,48361.0,0,0,0,40000
1514732,35092.0,34384.0,44330.0,46194.0,0,0,0,40000
1514742,38709.0,33995.0,41401.0,45895.0,0,0,0,40000
1514752,37192.0,37450.0,42666.0,42692.0,0,0,0,40000
1514762,40159.0,36413.0,40489.0,42939.0,0,0,0,40000
1514772,37123.0,40483.0,43123.0,39271.0,0,0,0,40000
1514782,39677.0,41783.0,41723.0,36817.0,0,0,0,40000
1514792,38418.0,44830.0,42436.0,34316.0,0,0,0,40000
1514802,39829.0,46417.0,42633.0,31121.0,0,0,0,40000
1514812,38681.0,46355.0,43029.0,31935.0,0,0,0,40000
1514822,38423.0,48163.0,43843.0,29571.0,0,0,0,40000
1514832,37511.0,48687.0,44179.0,29623.0,0,0,0,40000
1514842,38514.0,49746.0,43478.0,28262.0,0,0,0,40000
1514852,37982.0,48780.0,43422.0,29816.0,0,0,0,40000
1514862,38911.0,48847.0,42435.0,29807.0,0,0,0,40000
1514872,39288.0,45336.0,41878.0,33498.0,0,0,0,40000
1514882,39740.0,45728.0,41118.0,33414.0,0,0,0,40000
1514892,39501.0,45573.0,41211.0,33715.0,0,0,0,40000
1514902,40362.0,44046.0,39766.0,35826.0,0,0,0,40000
1514912,39603.0,41599.0,40355.0,38443.0,0,0,0,40000
1514922,39515.0,40823.0,40327.0,39335.0,0,0,0,40000
1514932,38382.0,39976.0,41550.0,40092.0,0,0,0,40000
1514942,38751.0,38579.0,40671.0,41999.0,0,0,0,40000
1514952,37040.0,39324.0,42392.0,41244.0,0,0,0,40000
1514962,34981.0,38271.0,44235.0,42513.0,0,0,0,40000
1514972,34341.0,38791.0,44357.0,42511.0,0,0,0,40000
1514982,32284.0,38054.0,46306.0,43356.0,0,0,0,40000
1514992,31640.0,39594.0,46588.0,42178.0,0,0,0,40000
1515002,30351.0,38275.0,48155.0,43219.0,0,0,0,40000
1515012,29128.0,39812.0,48902.0,42158.0,0,0,0,40000
1515022,27730.0,39418.0,50548.0,42304.0,0,0,0,40000
1515032,29522.0,39556.0,49198.0,41724.0,0,0,0,40000
1515042,28358.0,38424.0,49970.0,43248.0,0,0,0,40000
1515052,29112.0,38858.0,49368.0,42662.0,0,0,0,40000
1515062,28804.0,39124.0,50034.0,42038.0,0,0,0,40000
1515072,31166.0,38158.0,47930.0,42746.0,0,0,0,40000
1515082,30315.0,38045.0,48241.0,43399.0,0,0,0,40000
1515092,32600.0,37308.0,46306.0,43786.0,0,0,0,40000
1515102,32559.0,36505.0,46681.0,44255.0,0,0,0,40000
1515112,33178.0,36936.0,46216.0,43670.0,0,0,0,40000
1515122,33530.0,37582.0,45650.0,43238.0,0,0,0,40000
1515132,34196.0,39726.0,44940.0,41138.0,0,0,0,40000
1515142,34485.0,38631.0,45451.0,41433.0,0,0,0,40000
1515152,34688.0,39278.0,45302.0,40732.0,0,0,0,40000
1515162,34650.0,40058.0,44798.0,40494.0,0,0,0,40000
1515172,35510.0,40902.0,44794.0,38794.0,0,0,0,40000
1515182,34741.0,41463.0,45207.0,38589.0,0,0,0,40000
1515192,35341.0,41457.0,45085.0,38117.0,0,0,0,40000
1515202,35333.0,42993.0,44719.0,36955.0,0,0,0,40000
1515212,36074.0,42708.0,44272.0,36946.0,0,0,0,40000
1515222,36549.0,43115.0,43529.0,36807.0,0,0,0,40000
1515232,36114.0,41986.0,44430.0,37470.0,0,0,0,40000
1515242,36377.0,42643.0,43367.0,37613.0,0,0,0,40000
1515252,37131.0,41173.0,43535.0,38161.0,0,0,0,40000
1515262,37541.0,41057.0,42559.0,38843.0,0,0,0,40000
1515272,36406.0,41678.0,44106.0,37810.0,0,0,0,40000
1515282,36586.0,41406.0,42890.0,39118.0,0,0,0,40000
1515292,36473.0,41735.0,43693.0,38099.0,0,0,0,40000
1515302,35174.0,41574.0,44398.0,38854.0,0,0,0,40000
1515312,35723.0,40891.0,44025.0,39361.0,0,0,0,40000
1515322,35609.0,40073.0,44095.0,40223.0,0,0,0,40000
1515332,36107.0,40055.0,43559.0,40279.0,0,0,0,40000
1515342,35712.0,40112.0,43858.0,40318.0,0,0,0,40000
1515352,35308.0,38366.0,44394.0,41932.0,0,0,0,40000
1515362,34463.0,38921.0,44837.0,41779.0,0,0,0,40000
1515372,33912.0,38536.0,45910.0,41642.0,0,0,0,40000
1515382,33688.0,39754.0,45536.0,41022.0,0,0,0,40000
1515392,33921.0,38919.0,45527.0,41633.0,0,0,0,40000
1515402,32535.0,39307.0,46791.0,41367.0,0,0,0,40000
1515412,32034.0,40272.0,47090.0,40604.0,0,0,0,40000
1515422,31717.0,40173.0,47807.0,40303.0,0,0,0,40000
1515432,32575.0,40985.0,46899.0,39541.0,0,0,0,40000
1515442,32814.0,41102.0,46526.0,39558.0,0,0,0,40000
1515452,32847.0,39991.0,46643.0,40519.0,0,0,0,40000
1515462,32499.0,40039.0,46835.0,40627.0,0,0,0,40000
1515472,33828.0,38676.0,46222.0,41274.0,0,0,0,40000
1515482,34564.0,39246.0,44412.0,41778.0,0,0,0,40000
1515492,35399.0,39139.0,44821.0,40641.0,0,0,0,40000
1515502,34772.0,40074.0,44518.0,40636.0,0,0,0,40000
1515512,35415.0,39029.0,44729.0,40827.0,0,0,0,40000
1515522,34136.0,41046.0,44858.0,39960.0,0,0,0,40000
1515532,34875.0,39931.0,45719.0,39475.0,0,0,0,40000
1515542,34662.0,42150.0,44096.0,39092.0,0,0,0,40000
1515552,34930.0,41142.0,45622.0,38306.0,0,0,0,40000
1515562,34534.0,41304.0,44662.0,39500.0,0,0,0,40000
1515572,36199.0,40911.0,44037.0,38853.0,0,0,0,40000
1515582,36355.0,40741.0,43115.0,39789.0,0,0,0,40000
1515592,36665.0,40051.0,43115.0,40169.0,0,0,0,40000
1515602,36882.0,40668.0,43162.0,39288.0,0,0,0,40000
1515612,36582.0,40754.0,43448.0,39216.0,0,0,0,40000
1515622,36037.0,41583.0,44273.0,38107.0,0,0,0,40000
1515632,35609.0,41525.0,44253.0,38613.0,0,0,0,40000
1515642,35579.0,40883.0,44569.0,38969.0,0,0,0,40000
1515652,36486.0,41576.0,43488.0,38450.0,0,0,0,40000
1515662,35810.0,41220.0,43780.0,39190.0,0,0,0,40000
1515672,35602.0,41108.0,44036.0,39254.0,0,0,0,40000
1515682,36102.0,40168.0,43478.0,40252.0,0,0,0,40000
1515692,35878.0,40314.0,43792.0,40016.0,0,0,0,40000
1515702,35530.0,39518.0,43976.0,40976.0,0,0,0,40000
1515712,35866.0,39572.0,43452.0,41110.0,0,0,0,40000
1515722,35642.0,39310.0,44634.0,40414.0,0,0,0,40000
1515732,34988.0,40006.0,44206.0,40800.0,0,0,0,40000
1515742,35392.0,39708.0,44922.0,39978.0,0,0,0,40000
1515752,34190.0,40350.0,45160.0,40300.0,0,0,0,40000
1515762,35064.0,39656.0,44838.0,40442.0,0,0,0,40000
1515772,32596.0,41084.0,46544.0,39776.0,0,0,0,40000
1515782,33872.0,41124.0,45848.0,39156.0,0,0,0,40000
1515792,31617.0,41903.0,47633.0,38847.0,0,0,0,40000
1515802,33096.0,41100.0,46778.0,39026.0,0,0,0,40000
1515812,33452.0,41722.0,45610.0,39216.0,0,0,0,40000
1515822,34456.0,39658.0,44930.0,40956.0,0,0,0,40000
1515832,33596.0,39306.0,46308.0,40790.0,0,0,0,40000
1515842,35013.0,39963.0,44643.0,40381.0,0,0,0,40000
1515852,35057.0,38809.0,44629.0,41505.0,0,0,0,40000
1515862,34870.0,39890.0,44432.0,40808.0,0,0,0,40000
1515872,34603.0,39765.0,45567.0,40065.0,0,0,0,40000
1515882,34042.0,39590.0,45290.0,41078.0,0,0,0,40000
1515892,35131.0,39399.0,44853.0,40617.0,0,0,0,40000
1515902,35688.0,40076.0,43672.0,40564.0,0,0,0,40000
1515912,35700.0,39602.0,44718.0,39980.0,0,0,0,40000
1515922,34037.0,40325.0,45063.0,40575.0,0,0,0,40000
1515932,35067.0,39597.0,44451.0,40885.0,0,0,0,40000
1515942,34682.0,40332.0,44962.0,40024.0,0,0,0,40000
