timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1558823,38084.0,40978.0,41904.0,39034.0,0,0,0,40000
1558833,37435.0,40347.0,42039.0,40179.0,0,0,0,40000
1558843,37561.0,39483.0,42137.0,40819.0,0,0,0,40000
1558853,35626.0,40618.0,43740.0,40016.0,0,0,0,40000
1558863,34522.0,38824.0,44560.0,42094.0,0,0,0,40000
1558873,33101.0,38809.0,45831.0,42259.0,0,0,0,40000
1558883,31333.0,38047.0,47289.0,43331.0,0,0,0,40000
1558893,31454.0,38608.0,47118.0,42820.0,0,0,0,40000
1558903,30381.0,39427.0,48153.0,42039.0,0,0,0,40000
1558913,29685.0,39505.0,48611.0,42199.0,0,0,0,40000
1558923,28401.0,38839.0,50171.0,42589.0,0,0,0,40000
1558933,28669.0,39541.0,49633.0,42157.0,0,0,0,40000
1558943,28643.0,36763.0,49789.0,44805.0,0,0,0,40000
1558953,29681.0,38883.0,49317.0,42119.0,0,0,0,40000
1558963,28430.0,38202.0,50350.0,43018.0,0,0,0,40000
1558973,31080.0,37176.0,47970.0,43774.0,0,0,0,40000
1558983,30409.0,37773.0,48145.0,43673.0,0,0,0,40000
1558993,31435.0,37577.0,47717.0,43271.0,0,0,0,40000
1559003,32238.0,36674.0,46304.0,44784.0,0,0,0,40000
1559013,32906.0,37080.0,46860.0,43154.0,0,0,0,40000
1559023,33181.0,37669.0,45543.0,43607.0,0,0,0,40000
1559033,34042.0,37556.0,46090.0,42312.0,0,0,0,40000
1559043,33280.0,38582.0,46148.0,41990.0,0,0,0,40000
1559053,34483.0,38685.0,45943.0,40889.0,0,0,0,40000
1559063,33868.0,41648.0,45166.0,39318.0,0,0,0,40000
1559073,34441.0,41455.0,46269.0,37835.0,0,0,0,40000
1559083,34483.0,41749.0,44609.0,39159.0,0,0,0,40000
1559093,35328.0,40576.0,45660.0,38436.0,0,0,0,40000
1559103,34511.0,41881.0,45119.0,38489.0,0,0,0,40000
1559113,36542.0,41156.0,44452.0,37850.0,0,0,0,40000
1559123,36556.0,42976.0,43364.0,37104.0,0,0,0,40000
1559133,36002.0,42042.0,44108.0,37848.0,0,0,0,40000
1559143,35827.0,42395.0,44539.0,37239.0,0,0,0,40000
1559153,35406.0,42076.0,44286.0,38232.0,0,0,0,40000
1559163,36373.0,42045.0,44581.0,37001.0,0,0,0,40000
1559173,36348.0,42434.0,43476.0,37742.0,0,0,0,40000
1559183,36983.0,41709.0,43745.0,37563.0,0,0,0,40000
1559193,36927.0,40497.0,42341.0,40235.0,0,0,0,40000
1559203,36576.0,40664.0,44064.0,38696.0,0,0,0,40000
1559213,36201.0,41107.0,42975.0,39717.0,0,0,0,40000
1559223,35026.0,40300.0,44756.0,39918.0,0,0,0,40000
1559233,34802.0,41418.0,44170.0,39610.0,0,0,0,40000
1559243,35030.0,39828.0,45874.0,39268.0,0,0,0,40000
