timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
712522,-39.762821197509766,63.80970001220703,1.0,4.0,-1533.34716796875,239.769775390625,0,0,0,40000
712532,-39.7828483581543,63.79841995239258,-14.0,-10.0,-1534.9906005859375,241.0830841064453,0,0,0,40000
712542,-39.8167839050293,63.78321838378906,-3.0,-30.0,-1536.539306640625,242.4807891845703,0,0,0,40000
712552,-39.830013275146484,63.710811614990234,-12.0,-81.0,-1536.7138671875,243.75491333007812,0,0,0,40000
712562,-39.8007698059082,63.62507629394531,-24.0,-221.0,-1536.5660400390625,244.77378845214844,0,0,0,40000
712572,-39.51353454589844,63.35084915161133,-17.0,-578.0,-1531.8890380859375,244.24002075195312,0,0,0,40000
712582,-39.1647834777832,63.0766716003418,-45.0,-833.0,-1527.2044677734375,243.3268280029297,0,0,0,40000
712592,-38.24445724487305,62.43064880371094,32.0,-1384.0,-1513.58154296875,238.96478271484375,0,0,0,40000
712602,-37.34668731689453,61.80097961425781,65.0,-1946.0,-1500.331298828125,234.7097625732422,0,0,0,40000
712612,-35.55535888671875,60.50147247314453,18.0,-2656.0,-1470.97509765625,225.0511932373047,0,0,0,40000
712622,-34.077476501464844,59.353057861328125,32.0,-3421.0,-1445.207763671875,217.22418212890625,0,0,0,40000
712632,-31.55204963684082,57.14391326904297,105.0,-4272.0,-1393.9307861328125,203.04937744140625,0,0,0,40000
712642,-29.69659996032715,55.303897857666016,180.0,-5181.0,-1351.4521484375,192.830078125,0,0,0,40000
712652,-26.808813095092773,51.91057586669922,272.0,-6105.0,-1271.6124267578125,176.3424530029297,0,0,0,40000
712662,-24.89017105102539,49.220069885253906,342.0,-7113.0,-1208.5498046875,165.6002960205078,0,0,0,40000
712672,-22.087894439697266,44.4747428894043,418.0,-8165.0,-1096.055419921875,149.4824676513672,0,0,0,40000
712682,-20.31223487854004,40.815792083740234,581.0,-9235.0,-1009.5095825195312,139.45904541015625,0,0,0,40000
712692,-17.81744956970215,34.542232513427734,843.0,-10295.0,-860.0581665039062,125.0543212890625,0,0,0,40000
712702,-16.271804809570312,29.839326858520508,1124.0,-11415.0,-748.1407470703125,116.28707885742188,0,0,0,40000
712712,-14.105002403259277,22.022369384765625,1427.0,-12393.0,-561.2904052734375,103.73487854003906,0,0,0,40000
712722,-12.757729530334473,16.354705810546875,1823.0,-13221.0,-425.82562255859375,96.05000305175781,0,0,0,40000
712732,-10.83062744140625,7.3718485832214355,2234.0,-13683.0,-210.5671844482422,84.83502960205078,0,0,0,40000
712742,-9.591474533081055,1.2121003866195679,2602.0,-13811.0,-62.843650817871094,77.70274353027344,0,0,0,40000
712752,-7.7687668800354,-8.092548370361328,2882.0,-13714.0,160.59909057617188,67.02155303955078,0,0,0,40000
712762,-6.545287609100342,-14.213778495788574,3028.0,-13275.0,307.8617858886719,59.891807556152344,0,0,0,40000
712772,-4.607746124267578,-23.06692123413086,2981.0,-12706.0,520.9241333007812,48.428253173828125,0,0,0,40000
712782,-3.2273974418640137,-28.667694091796875,2854.0,-11920.0,656.135986328125,40.25963592529297,0,0,0,40000
712792,-0.9391799569129944,-36.43403244018555,2700.0,-10929.0,843.5300903320312,26.586984634399414,0,0,0,40000
712802,0.8017096519470215,-41.1328239440918,2488.0,-9851.0,957.4793090820312,16.138771057128906,0,0,0,40000
712812,3.770212173461914,-47.37360382080078,2136.0,-8734.0,1108.6070556640625,-1.7484874725341797,0,0,0,40000
