timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
694541,-35.34756088256836,69.4811782836914,0.0,20.0,-836.2754516601562,213.35780334472656,0,0,0,40000
694551,-35.37180709838867,69.46692657470703,-27.0,-18.0,-838.188720703125,214.5641326904297,0,0,0,40000
694561,-35.38361740112305,69.44637298583984,-2.0,-6.0,-840.025634765625,215.69630432128906,0,0,0,40000
694571,-35.40798568725586,69.38525390625,-22.0,-91.0,-841.3746948242188,216.90464782714844,0,0,0,40000
694581,-35.360084533691406,69.30439758300781,-56.0,-244.0,-842.4845581054688,217.67852783203125,0,0,0,40000
694591,-35.00948715209961,69.03141784667969,0.0,-525.0,-841.2833862304688,216.63023376464844,0,0,0,40000
694601,-34.623512268066406,68.75238800048828,5.0,-826.0,-840.0011596679688,215.3581085205078,0,0,0,40000
694611,-33.625938415527344,68.10472106933594,-3.0,-1298.0,-834.2809448242188,210.39476013183594,0,0,0,40000
694621,-32.686981201171875,67.48045349121094,-22.0,-1829.0,-828.8218383789062,205.753173828125,0,0,0,40000
694631,-30.85893440246582,66.1978530883789,1.0,-2455.0,-815.4331665039062,195.73379516601562,0,0,0,40000
694641,-29.389266967773438,65.08190155029297,64.0,-3121.0,-804.0078735351562,187.81546020507812,0,0,0,40000
694651,-26.879343032836914,62.939964294433594,112.0,-3911.0,-780.2200927734375,173.59332275390625,0,0,0,40000
694661,-25.06704330444336,61.146881103515625,188.0,-4745.0,-760.5595092773438,163.49337768554688,0,0,0,40000
694671,-22.25885581970215,57.87570571899414,233.0,-5675.0,-723.0828857421875,147.34584045410156,0,0,0,40000
694681,-20.43011474609375,55.273582458496094,278.0,-6600.0,-693.5473022460938,137.00827026367188,0,0,0,40000
694691,-17.771211624145508,50.696868896484375,429.0,-7594.0,-640.204833984375,121.61962890625,0,0,0,40000
694701,-16.117189407348633,47.147132873535156,603.0,-8662.0,-599.065673828125,112.19871520996094,0,0,0,40000
694711,-13.769670486450195,41.09809494018555,754.0,-9675.0,-527.7850952148438,98.55401611328125,0,0,0,40000
694721,-12.297154426574707,36.591983795166016,961.0,-10605.0,-474.8641357421875,90.10529327392578,0,0,0,40000
694731,-10.262542724609375,29.270355224609375,1287.0,-11259.0,-387.9720764160156,78.22952270507812,0,0,0,40000
694741,-8.983501434326172,24.13320541381836,1658.0,-11638.0,-327.1120910644531,70.840087890625,0,0,0,40000
694751,-7.147507190704346,16.276248931884766,2028.0,-11635.0,-233.41119384765625,60.060577392578125,0,0,0,40000
694761,-5.972566604614258,11.09652042388916,2285.0,-11344.0,-171.64939880371094,53.2042236328125,0,0,0,40000
694771,-4.183639049530029,3.608274459838867,2520.0,-10730.0,-81.9871597290039,42.61766052246094,0,0,0,40000
694781,-2.968653678894043,-1.068023920059204,2670.0,-9892.0,-25.895172119140625,35.43140411376953,0,0,0,40000
694791,-1.1019859313964844,-7.428745269775391,2766.0,-8890.0,50.582149505615234,24.28716468811035,0,0,0,40000
694801,0.20121672749519348,-11.1863374710083,2828.0,-7735.0,95.96440887451172,16.47771453857422,0,0,0,40000
694811,2.2086546421051025,-15.921684265136719,2751.0,-6386.0,153.21246337890625,4.391094207763672,0,0,0,40000
694821,3.5602915287017822,-18.43289566040039,2566.0,-4941.0,183.8706512451172,-3.80938720703125,0,0,0,40000
694831,5.573533058166504,-21.12970733642578,2368.0,-3423.0,216.8373260498047,-16.03228187561035,0,0,0,40000
694841,6.871469020843506,-22.213594436645508,2245.0,-1863.0,230.49826049804688,-24.01047134399414,0,0,0,40000
694851,8.646868705749512,-22.718984603881836,2116.0,-217.0,237.24203491210938,-34.90129852294922,0,0,0,40000
694861,9.688526153564453,-22.310138702392578,1903.0,1405.0,233.01100158691406,-41.4295768737793,0,0,0,40000
694871,11.02016830444336,-20.588834762573242,1695.0,3065.0,212.99725341796875,-49.7349853515625,0,0,0,40000
694881,11.746552467346191,-18.713443756103516,1523.0,4674.0,191.07733154296875,-54.43722152709961,0,0,0,40000
694891,12.594013214111328,-14.92186450958252,1299.0,6075.0,146.07440185546875,-59.89043045043945,0,0,0,40000
694901,13.031617164611816,-11.88774299621582,1081.0,7101.0,110.05850219726562,-62.901912689208984,0,0,0,40000
694911,13.511956214904785,-6.787221908569336,863.0,7868.0,49.11852264404297,-66.18385314941406,0,0,0,40000
694921,13.743245124816895,-3.1419577598571777,606.0,8312.0,5.5135650634765625,-67.98117065429688,0,0,0,40000
694931,14.016225814819336,2.5068483352661133,280.0,8519.0,-62.27920913696289,-70.03672790527344,0,0,0,40000
694941,14.137381553649902,6.2978034019470215,-54.0,8525.0,-107.91412353515625,-71.18647003173828,0,0,0,40000
694951,14.251216888427734,11.904975891113281,-254.0,8329.0,-175.49046325683594,-72.29578399658203,0,0,0,40000
694961,14.268718719482422,15.517062187194824,-486.0,7960.0,-219.2578582763672,-72.82870483398438,0,0,0,40000
694971,14.220449447631836,20.62396812438965,-717.0,7412.0,-281.09930419921875,-72.96671295166016,0,0,0,40000
694981,14.08694839477539,23.774703979492188,-918.0,6748.0,-319.5839538574219,-72.59005737304688,0,0,0,40000
694991,13.735616683959961,27.98469352722168,-1076.0,5867.0,-370.8946533203125,-70.89894104003906,0,0,0,40000
695001,13.381731986999512,30.397708892822266,-1160.0,4927.0,-400.7343444824219,-69.18151092529297,0,0,0,40000
695011,12.933918952941895,32.48563766479492,-1240.0,3939.0,-437.71649169921875,-65.30744934082031,0,0,0,40000
695021,12.041403770446777,34.94508743286133,-1332.0,2859.0,-457.30126953125,-61.897789001464844,0,0,0,40000
695031,11.29477310180664,36.10791015625,-1375.0,1879.0,-472.11529541015625,-57.69378662109375,0,0,0,40000
695041,9.974738121032715,37.0991096496582,-1421.0,742.0,-485.1132507324219,-50.08932876586914,0,0,0,40000
695051,8.985428810119629,37.24300003051758,-1468.0,-405.0,-487.95611572265625,-44.43501663208008,0,0,0,40000
695061,7.365574836730957,36.66445541381836,-1493.0,-1593.0,-482.123046875,-34.95661926269531,0,0,0,40000
695071,6.232066631317139,35.73009490966797,-1527.0,-2766.0,-471.9945068359375,-28.356101989746094,0,0,0,40000
695081,4.519425392150879,33.49667739868164,-1574.0,-3949.0,-446.22784423828125,-18.23642349243164,0,0,0,40000
695091,3.40787410736084,31.455759048461914,-1644.0,-5141.0,-422.7056579589844,-11.682680130004883,0,0,0,40000
695101,1.817154884338379,27.575389862060547,-1680.0,-6287.0,-377.017578125,-2.211671829223633,0,0,0,40000
695111,0.8211684823036194,24.470050811767578,-1701.0,-7342.0,-340.5255126953125,3.7277703285217285,0,0,0,40000
695121,-0.5519770979881287,19.158979415893555,-1739.0,-8099.0,-277.432861328125,11.96705436706543,0,0,0,40000
695131,-1.3924826383590698,15.322824478149414,-1698.0,-8570.0,-231.90499877929688,17.04184341430664,0,0,0,40000
695141,-2.545973300933838,9.378911018371582,-1663.0,-8738.0,-160.93112182617188,24.025524139404297,0,0,0,40000
695151,-3.2644717693328857,5.402241230010986,-1570.0,-8636.0,-113.42076110839844,28.425872802734375,0,0,0,40000
695161,-4.273414134979248,-0.39432695508003235,-1403.0,-8277.0,-43.918914794921875,34.59587097167969,0,0,0,40000
695171,-4.902159690856934,-4.044384002685547,-1234.0,-7775.0,-0.0404510498046875,38.507896423339844,0,0,0,40000
695181,-5.762145519256592,-9.083196640014648,-1063.0,-7054.0,60.638954162597656,43.83049392700195,0,0,0,40000
695191,-6.268711566925049,-12.111553192138672,-805.0,-6231.0,97.30661010742188,47.051971435546875,0,0,0,40000
695201,-6.920145511627197,-16.026742935180664,-559.0,-5328.0,144.72467041015625,51.16084289550781,0,0,0,40000
695211,-7.270608901977539,-18.18758201599121,-392.0,-4270.0,171.17498779296875,53.47761917114258,0,0,0,40000
695221,-7.636085510253906,-20.685871124267578,-207.0,-3110.0,201.74757385253906,55.89552307128906,0,0,0,40000
695231,-7.763875961303711,-21.8264102935791,-54.0,-1928.0,216.0758056640625,56.893733978271484,0,0,0,40000
695241,-7.769182205200195,-22.68023109436035,134.0,-612.0,226.99472045898438,57.15925598144531,0,0,0,40000
695251,-7.632207870483398,-22.64933204650879,301.0,829.0,227.30453491210938,56.56821823120117,0,0,0,40000
695261,-7.246372699737549,-21.617578506469727,545.0,2292.0,215.58755493164062,54.47618865966797,0,0,0,40000
695271,-6.899479389190674,-20.259206771850586,729.0,3775.0,199.91200256347656,52.60615539550781,0,0,0,40000
695281,-6.189291477203369,-17.2705078125,826.0,5056.0,164.60433959960938,48.53938293457031,0,0,0,40000
695291,-5.628603458404541,-14.746305465698242,947.0,6113.0,134.78717041015625,45.3508186340332,0,0,0,40000
695301,-4.730734825134277,-10.352540016174316,1162.0,6833.0,82.42695617675781,40.116695404052734,0,0,0,40000
695311,-4.09018611907959,-7.144582271575928,1403.0,7294.0,44.18456268310547,36.40399932861328,0,0,0,40000
695321,-3.07627010345459,-2.071699380874634,1534.0,7529.0,-16.566455841064453,30.425146102905273,0,0,0,40000
695331,-2.368645429611206,1.377313256263733,1573.0,7581.0,-57.95448684692383,26.258913040161133,0,0,0,40000
695341,-1.2673652172088623,6.529315948486328,1623.0,7443.0,-119.91289520263672,19.702564239501953,0,0,0,40000
695351,-0.5033368468284607,9.870080947875977,1645.0,7164.0,-160.25823974609375,15.14272689819336,0,0,0,40000
695361,0.6582240462303162,14.624163627624512,1644.0,6753.0,-217.68980407714844,8.167730331420898,0,0,0,40000
695371,1.4434367418289185,17.57157325744629,1576.0,6187.0,-253.55079650878906,3.4225950241088867,0,0,0,40000
695381,2.629631519317627,21.557729721069336,1444.0,5484.0,-301.985107421875,-3.7592859268188477,0,0,0,40000
695391,3.4246838092803955,23.855484008789062,1307.0,4645.0,-330.2467346191406,-8.622864723205566,0,0,0,40000
695401,4.582056522369385,26.720659255981445,1220.0,3803.0,-365.39794921875,-15.690752983093262,0,0,0,40000
695411,5.320263862609863,28.218210220336914,1101.0,2877.0,-384.1976318359375,-20.270771026611328,0,0,0,40000
695421,6.3319292068481445,29.801162719726562,995.0,1911.0,-404.0702819824219,-26.518829345703125,0,0,0,40000
695431,6.926977157592773,30.405109405517578,864.0,869.0,-412.2231140136719,-30.289854049682617,0,0,0,40000
695441,7.677387237548828,30.583839416503906,764.0,-188.0,-415.2855529785156,-35.01419448852539,0,0,0,40000
695451,8.07178020477295,30.218006134033203,616.0,-1308.0,-411.8070983886719,-37.61811447143555,0,0,0,40000
