timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1312519,39165.0,40235.0,40491.0,40109.0,0,0,0,40000
1312529,38042.0,37196.0,41992.0,42770.0,0,0,0,40000
1312539,36990.0,40298.0,41772.0,40940.0,0,0,0,40000
1312549,35416.0,39722.0,44260.0,40602.0,0,0,0,40000
1312559,34607.0,39643.0,44431.0,41319.0,0,0,0,40000
1312569,32609.0,38019.0,46631.0,42741.0,0,0,0,40000
1312579,32123.0,39017.0,46123.0,42737.0,0,0,0,40000
1312589,30651.0,37881.0,48187.0,43281.0,0,0,0,40000
1312599,30158.0,38658.0,47740.0,43444.0,0,0,0,40000
1312609,29239.0,36899.0,49383.0,44479.0,0,0,0,40000
1312619,28735.0,39481.0,49219.0,42565.0,0,0,0,40000
1312629,29132.0,36398.0,49708.0,44762.0,0,0,0,40000
1312639,28908.0,37138.0,49504.0,44450.0,0,0,0,40000
1312649,29108.0,36104.0,49446.0,45342.0,0,0,0,40000
1312659,31398.0,36976.0,47086.0,44540.0,0,0,0,40000
1312669,30860.0,35880.0,48642.0,44618.0,0,0,0,40000
1312679,31018.0,36254.0,47820.0,44908.0,0,0,0,40000
1312689,31746.0,36296.0,47156.0,44802.0,0,0,0,40000
1312699,31611.0,37459.0,47157.0,43773.0,0,0,0,40000
1312709,33348.0,36356.0,46206.0,44090.0,0,0,0,40000
1312719,32905.0,37741.0,46261.0,43093.0,0,0,0,40000
1312729,32493.0,39057.0,46619.0,41831.0,0,0,0,40000
1312739,34397.0,38587.0,45185.0,41831.0,0,0,0,40000
1312749,33349.0,39985.0,46149.0,40517.0,0,0,0,40000
1312759,34160.0,40496.0,46126.0,39218.0,0,0,0,40000
1312769,35033.0,41079.0,44835.0,39053.0,0,0,0,40000
1312779,35321.0,41369.0,45657.0,37653.0,0,0,0,40000
1312789,35598.0,42332.0,44440.0,37630.0,0,0,0,40000
1312799,35779.0,40523.0,45085.0,38613.0,0,0,0,40000
1312809,35517.0,43175.0,44897.0,36411.0,0,0,0,40000
1312819,35589.0,42007.0,44967.0,37437.0,0,0,0,40000
1312829,37105.0,42993.0,42987.0,36915.0,0,0,0,40000
1312839,36900.0,42540.0,43128.0,37432.0,0,0,0,40000
1312849,36716.0,41678.0,43638.0,37968.0,0,0,0,40000
1312859,36857.0,41817.0,43427.0,37899.0,0,0,0,40000
1312869,37284.0,41446.0,42712.0,38558.0,0,0,0,40000
1312879,36835.0,40439.0,43467.0,39259.0,0,0,0,40000
1312889,37584.0,40796.0,42732.0,38888.0,0,0,0,40000
1312899,37137.0,40433.0,42707.0,39723.0,0,0,0,40000
1312909,37271.0,39383.0,42495.0,40851.0,0,0,0,40000
1312919,36285.0,40049.0,43219.0,40447.0,0,0,0,40000
1312929,35074.0,40442.0,44934.0,39550.0,0,0,0,40000
1312939,34359.0,40283.0,45215.0,40143.0,0,0,0,40000
1312949,34497.0,40989.0,44657.0,39857.0,0,0,0,40000
1312959,34673.0,39897.0,44935.0,40495.0,0,0,0,40000
1312969,33044.0,39562.0,46524.0,40870.0,0,0,0,40000
1312979,32696.0,40886.0,46748.0,39670.0,0,0,0,40000
1312989,32782.0,39968.0,46530.0,40720.0,0,0,0,40000
1312999,32726.0,40108.0,46766.0,40400.0,0,0,0,40000
1313009,32516.0,39364.0,47286.0,40834.0,0,0,0,40000
1313019,32059.0,39905.0,47245.0,40791.0,0,0,0,40000
1313029,31716.0,39242.0,47514.0,41528.0,0,0,0,40000
1313039,33346.0,39152.0,45934.0,41568.0,0,0,0,40000
1313049,33200.0,39264.0,46316.0,41220.0,0,0,0,40000
1313059,33559.0,38811.0,46119.0,41511.0,0,0,0,40000
1313069,34639.0,38479.0,44235.0,42647.0,0,0,0,40000
1313079,33820.0,38532.0,46414.0,41234.0,0,0,0,40000
1313089,34528.0,39370.0,44528.0,41574.0,0,0,0,40000
1313099,35248.0,39558.0,44768.0,40426.0,0,0,0,40000
1313109,33663.0,39931.0,45755.0,40651.0,0,0,0,40000
1313119,34299.0,38961.0,45877.0,40863.0,0,0,0,40000
1313129,34648.0,40340.0,44622.0,40390.0,0,0,0,40000
1313139,35344.0,40036.0,45254.0,39366.0,0,0,0,40000
1313149,35624.0,40186.0,43650.0,40540.0,0,0,0,40000
1313159,36646.0,39570.0,43414.0,40370.0,0,0,0,40000
1313169,37027.0,40089.0,43071.0,39813.0,0,0,0,40000
1313179,36210.0,39372.0,43550.0,40868.0,0,0,0,40000
1313189,36037.0,40135.0,43845.0,39983.0,0,0,0,40000
1313199,36326.0,40170.0,43622.0,39882.0,0,0,0,40000
1313209,36033.0,42111.0,43853.0,38003.0,0,0,0,40000
1313219,36376.0,41184.0,43334.0,39106.0,0,0,0,40000
1313229,36464.0,41038.0,43230.0,39268.0,0,0,0,40000
1313239,36022.0,40356.0,44278.0,39344.0,0,0,0,40000
1313249,36055.0,41315.0,43395.0,39235.0,0,0,0,40000
1313259,36008.0,41570.0,43982.0,38440.0,0,0,0,40000
1313269,35398.0,40658.0,44516.0,39428.0,0,0,0,40000
1313279,33820.0,40174.0,46268.0,39738.0,0,0,0,40000
1313289,34108.0,40446.0,45466.0,39980.0,0,0,0,40000
1313299,35987.0,41933.0,44319.0,39193.0,0,0,0,40000
1313309,36220.0,40946.0,43202.0,39632.0,0,0,0,40000
1313319,35876.0,41550.0,44038.0,38536.0,0,0,0,40000
1313329,34817.0,39303.0,44483.0,41397.0,0,0,0,40000
1313339,34453.0,38859.0,45487.0,41201.0,0,0,0,40000
1313349,34783.0,40427.0,44861.0,39929.0,0,0,0,40000
1313359,35098.0,41240.0,44576.0,39086.0,0,0,0,40000
1313369,35600.0,41174.0,43720.0,39506.0,0,0,0,40000
1313379,34367.0,39949.0,45559.0,40125.0,0,0,0,40000
1313389,34070.0,39956.0,45222.0,40752.0,0,0,0,40000
1313399,32017.0,39845.0,47805.0,40333.0,0,0,0,40000
1313409,34542.0,40928.0,45278.0,39252.0,0,0,0,40000
1313419,34151.0,40981.0,44869.0,39999.0,0,0,0,40000
1313429,35308.0,39178.0,45070.0,40444.0,0,0,0,40000
1313439,33720.0,40560.0,45400.0,40320.0,0,0,0,40000
1313449,33629.0,39955.0,46135.0,40281.0,0,0,0,40000
1313459,35187.0,39967.0,44279.0,40567.0,0,0,0,40000
1313469,34818.0,40050.0,45540.0,39592.0,0,0,0,40000
1313479,34800.0,39980.0,44714.0,40506.0,0,0,0,40000
1313489,34104.0,39282.0,45330.0,41284.0,0,0,0,40000
1313499,34175.0,39897.0,45449.0,40479.0,0,0,0,40000
1313509,33710.0,39950.0,46418.0,39922.0,0,0,0,40000
1313519,34921.0,41149.0,44617.0,39313.0,0,0,0,40000
1313529,34748.0,41432.0,44714.0,39106.0,0,0,0,40000
1313539,34813.0,40813.0,44609.0,39765.0,0,0,0,40000
1313549,34555.0,39427.0,45541.0,40477.0,0,0,0,40000
1313559,35463.0,39849.0,44433.0,40255.0,0,0,0,40000
1313569,36129.0,40513.0,43501.0,39857.0,0,0,0,40000
1313579,35040.0,40210.0,44614.0,40136.0,0,0,0,40000
1313589,35348.0,41182.0,44568.0,38902.0,0,0,0,40000
1313599,35655.0,40501.0,44545.0,39299.0,0,0,0,40000
