timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
1557992,-40.99449920654297,63.93164825439453,-1.0,11.0,-385.8915100097656,247.44317626953125,0,0,0,40000
1558002,-40.97355651855469,63.92121887207031,-34.0,0.0,-387.7467041015625,248.54678344726562,0,0,0,40000
1558012,-40.988895416259766,63.90540313720703,-8.0,-8.0,-389.5691833496094,249.86825561523438,0,0,0,40000
1558022,-41.01445388793945,63.837799072265625,-19.0,-86.0,-391.0796203613281,251.25164794921875,0,0,0,40000
1558032,-40.95255661010742,63.72933578491211,-10.0,-384.0,-392.3421325683594,252.1096649169922,0,0,0,40000
1558042,-40.582279205322266,63.41391372680664,11.0,-635.0,-392.35626220703125,251.110595703125,0,0,0,40000
1558052,-40.136932373046875,63.10404968261719,40.0,-1028.0,-392.3940734863281,249.6483154296875,0,0,0,40000
1558062,-38.99098205566406,62.359039306640625,26.0,-1559.0,-389.80450439453125,243.95750427246094,0,0,0,40000
1558072,-37.93055725097656,61.66866683959961,57.0,-2171.0,-387.5208740234375,238.74598693847656,0,0,0,40000
1558082,-35.92237091064453,60.250518798828125,33.0,-2894.0,-380.83782958984375,227.79978942871094,0,0,0,40000
1558092,-34.35175323486328,59.00859069824219,64.0,-3715.0,-375.17181396484375,219.4257354736328,0,0,0,40000
1558102,-31.66261863708496,56.610504150390625,103.0,-4654.0,-362.5121765136719,204.27392578125,0,0,0,40000
1558112,-29.72504997253418,54.63156509399414,144.0,-5586.0,-352.3017883300781,193.5635528564453,0,0,0,40000
1558122,-26.708593368530273,51.03205871582031,211.0,-6512.0,-332.28094482421875,176.30235290527344,0,0,0,40000
1558132,-24.70749855041504,48.214412689208984,392.0,-7361.0,-316.85577392578125,165.06103515625,0,0,0,40000
1558142,-21.85896110534668,43.45905303955078,549.0,-8015.0,-289.68597412109375,148.65936279296875,0,0,0,40000
1558152,-20.106077194213867,40.026214599609375,756.0,-8403.0,-270.3311462402344,138.76611328125,0,0,0,40000
1558162,-17.693273544311523,34.653480529785156,944.0,-8589.0,-239.19921875,124.84831237792969,0,0,0,40000
1558172,-16.21914291381836,31.0169677734375,1230.0,-8555.0,-218.35430908203125,116.50772094726562,0,0,0,40000
1558182,-14.149374961853027,25.652292251586914,1528.0,-8240.0,-186.99972534179688,104.53819274902344,0,0,0,40000
1558192,-12.82240104675293,22.21760368347168,1832.0,-7712.0,-167.09909057617188,96.97697448730469,0,0,0,40000
1558202,-10.881866455078125,17.46874237060547,2111.0,-6964.0,-139.1855926513672,85.68356323242188,0,0,0,40000
1558212,-9.582945823669434,14.632943153381348,2345.0,-6017.0,-122.643310546875,78.19306945800781,0,0,0,40000
1558222,-7.606317043304443,11.052474975585938,2614.0,-4894.0,-101.53260040283203,66.58534240722656,0,0,0,40000
1558232,-6.2741780281066895,9.2095365524292,2798.0,-3643.0,-90.77272033691406,58.796730041503906,0,0,0,40000
1558242,-4.22532844543457,7.335097789764404,2940.0,-2281.0,-79.76576232910156,46.655094146728516,0,0,0,40000
1558252,-2.8478050231933594,6.6780781745910645,2968.0,-1027.0,-76.03121948242188,38.491851806640625,0,0,0,40000
1558262,-0.7689745426177979,6.451578140258789,2949.0,33.0,-74.86630249023438,26.06674575805664,0,0,0,40000
1558272,0.596221923828125,6.710159778594971,2905.0,856.0,-76.61558532714844,17.8740177154541,0,0,0,40000
1558282,2.602719306945801,7.523348808288574,2845.0,1419.0,-81.70951080322266,5.780921936035156,0,0,0,40000
1558292,3.8988564014434814,8.262005805969238,2712.0,1765.0,-86.38026428222656,-2.097360610961914,0,0,0,40000
1558302,5.751943111419678,9.516111373901367,2567.0,1941.0,-94.17498779296875,-13.36651611328125,0,0,0,40000
1558312,6.906857013702393,10.388540267944336,2351.0,1983.0,-99.71073150634766,-20.489486694335938,0,0,0,40000
1558322,8.494475364685059,11.658950805664062,2114.0,1867.0,-107.66793060302734,-30.251445770263672,0,0,0,40000
1558332,9.456741333007812,12.438559532165527,1851.0,1668.0,-112.70951843261719,-36.29736328125,0,0,0,40000
1558342,10.720202445983887,13.394819259643555,1543.0,1343.0,-118.83824920654297,-44.18531036376953,0,0,0,40000
