timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
974885,7273.0,39961.0,65535.0,39961.0,0,0,0,40000
974895,7443.0,39791.0,65535.0,39791.0,0,0,0,40000
974905,7557.0,39677.0,65535.0,39677.0,0,0,0,40000
974915,7642.0,39592.0,65535.0,39592.0,0,0,0,40000
974925,7922.0,39312.0,65535.0,39312.0,0,0,0,40000
974935,7937.0,39297.0,65535.0,39297.0,0,0,0,40000
974945,8043.0,39191.0,65535.0,39191.0,0,0,0,40000
974955,7853.0,39381.0,65535.0,39381.0,0,0,0,40000
974965,7745.0,39489.0,65535.0,39489.0,0,0,0,40000
974975,7715.0,39519.0,65535.0,39519.0,0,0,0,40000
974985,7321.0,39913.0,65535.0,39913.0,0,0,0,40000
974995,6978.0,40256.0,65535.0,40256.0,0,0,0,40000
975005,6868.0,40366.0,65535.0,41654.0,0,0,0,40000
975015,20239.0,26995.0,57331.0,55435.0,0,0,0,40000
975025,22102.0,25132.0,53590.0,59176.0,0,0,0,40000
975035,36775.0,13513.0,37411.0,65535.0,0,0,0,40000
975045,35552.0,11682.0,36698.0,65535.0,0,0,0,40000
975055,38252.0,14250.0,32984.0,65535.0,0,0,0,40000
975065,40526.0,18266.0,28968.0,65535.0,0,0,0,40000
975075,46433.0,25241.0,21993.0,65535.0,0,0,0,40000
975085,44660.0,23836.0,23398.0,65535.0,0,0,0,40000
975095,51345.0,29659.0,17575.0,61421.0,0,0,0,40000
975105,52609.0,30419.0,16849.0,60123.0,0,0,0,40000
975115,57630.0,34910.0,12324.0,55136.0,0,0,0,40000
975125,44664.0,47246.0,26948.0,41142.0,0,0,0,40000
975135,44904.0,56408.0,28526.0,30162.0,0,0,0,40000
975145,35649.0,64999.0,38379.0,20973.0,0,0,0,40000
975155,33734.0,65535.0,40956.0,13500.0,0,0,0,40000
975165,32315.0,65535.0,42177.0,14919.0,0,0,0,40000
975175,35445.0,65535.0,39525.0,11789.0,0,0,0,40000
975185,34233.0,65535.0,40967.0,13001.0,0,0,0,40000
975195,35261.0,65535.0,39009.0,11973.0,0,0,0,40000
975205,33448.0,65535.0,41714.0,13786.0,0,0,0,40000
975215,34291.0,65535.0,40095.0,12943.0,0,0,0,40000
975225,33099.0,65535.0,42959.0,14135.0,0,0,0,40000
975235,32815.0,65535.0,41933.0,14419.0,0,0,0,40000
975245,32627.0,65535.0,44339.0,14607.0,0,0,0,40000
975255,29958.0,65535.0,46498.0,17276.0,0,0,0,40000
975265,35664.0,59354.0,43218.0,21764.0,0,0,0,40000
975275,38774.0,53406.0,39102.0,28718.0,0,0,0,40000
975285,42619.0,46415.0,37105.0,33861.0,0,0,0,40000
975295,48125.0,36897.0,31535.0,43443.0,0,0,0,40000
975305,46993.0,34015.0,33371.0,45621.0,0,0,0,40000
975315,49363.0,27283.0,30615.0,52739.0,0,0,0,40000
975325,47031.0,27699.0,33363.0,51907.0,0,0,0,40000
975335,44563.0,22689.0,35629.0,57119.0,0,0,0,40000
975345,38525.0,30421.0,40331.0,50723.0,0,0,0,40000
975355,37054.0,27250.0,41602.0,54094.0,0,0,0,40000
975365,31841.0,33877.0,46847.0,47435.0,0,0,0,40000
975375,25273.0,33273.0,52621.0,48833.0,0,0,0,40000
975385,22017.0,37815.0,55265.0,44903.0,0,0,0,40000
975395,18768.0,38294.0,59676.0,43262.0,0,0,0,40000
975405,18415.0,39993.0,60161.0,41431.0,0,0,0,40000
975415,16597.0,39663.0,60955.0,42785.0,0,0,0,40000
975425,18230.0,41034.0,60158.0,40578.0,0,0,0,40000
975435,16664.0,40194.0,61590.0,41552.0,0,0,0,40000
975445,20092.0,38876.0,58706.0,42326.0,0,0,0,40000
975455,20603.0,38753.0,57801.0,42843.0,0,0,0,40000
975465,25393.0,38065.0,54019.0,42523.0,0,0,0,40000
975475,28196.0,35434.0,50850.0,45520.0,0,0,0,40000
975485,30444.0,36472.0,48334.0,44750.0,0,0,0,40000
975495,34836.0,34222.0,44268.0,46674.0,0,0,0,40000
975505,35829.0,34859.0,43565.0,45747.0,0,0,0,40000
975515,38589.0,33233.0,40955.0,47223.0,0,0,0,40000
975525,38190.0,36158.0,41858.0,43794.0,0,0,0,40000
975535,40532.0,36980.0,39618.0,42870.0,0,0,0,40000
975545,39232.0,39050.0,42172.0,39546.0,0,0,0,40000
975555,39193.0,42889.0,40597.0,37321.0,0,0,0,40000
975565,37521.0,44075.0,43687.0,34717.0,0,0,0,40000
975575,37182.0,46692.0,43792.0,32334.0,0,0,0,40000
975585,35590.0,47290.0,46548.0,30572.0,0,0,0,40000
975595,36074.0,50258.0,44286.0,29382.0,0,0,0,40000
975605,35740.0,49748.0,45844.0,28668.0,0,0,0,40000
975615,35787.0,51013.0,45143.0,28057.0,0,0,0,40000
975625,36365.0,48715.0,45209.0,29711.0,0,0,0,40000
975635,37365.0,48731.0,43107.0,30797.0,0,0,0,40000
975645,38908.0,47168.0,41926.0,31998.0,0,0,0,40000
975655,40060.0,45374.0,40342.0,34224.0,0,0,0,40000
975665,41084.0,43356.0,40112.0,35448.0,0,0,0,40000
975675,41811.0,43281.0,37885.0,37023.0,0,0,0,40000
975685,41875.0,41563.0,38831.0,37731.0,0,0,0,40000
975695,41466.0,41240.0,38018.0,39276.0,0,0,0,40000
975705,39876.0,41088.0,40516.0,38520.0,0,0,0,40000
975715,38907.0,40221.0,40489.0,40383.0,0,0,0,40000
975725,38231.0,40845.0,41413.0,39511.0,0,0,0,40000
975735,37021.0,40779.0,42167.0,40033.0,0,0,0,40000
975745,35655.0,39949.0,43823.0,40573.0,0,0,0,40000
975755,33766.0,40834.0,44944.0,40456.0,0,0,0,40000
975765,33329.0,41173.0,45699.0,39799.0,0,0,0,40000
975775,31631.0,41393.0,47141.0,39835.0,0,0,0,40000
975785,32612.0,41232.0,46406.0,39750.0,0,0,0,40000
975795,31679.0,41363.0,46669.0,40289.0,0,0,0,40000
975805,32516.0,40616.0,46174.0,40694.0,0,0,0,40000
975815,32257.0,40047.0,46369.0,41327.0,0,0,0,40000
975825,33086.0,39002.0,46360.0,41552.0,0,0,0,40000
975835,32012.0,39794.0,46228.0,41966.0,0,0,0,40000
975845,34565.0,39397.0,44413.0,41625.0,0,0,0,40000
975855,34387.0,38563.0,43999.0,43051.0,0,0,0,40000
975865,33531.0,37993.0,45621.0,42855.0,0,0,0,40000
975875,33213.0,37809.0,45135.0,43843.0,0,0,0,40000
975885,35010.0,38510.0,44816.0,41664.0,0,0,0,40000
975895,34147.0,41155.0,44729.0,39969.0,0,0,0,40000
975905,33900.0,41254.0,46136.0,38710.0,0,0,0,40000
975915,33407.0,42919.0,45593.0,38081.0,0,0,0,40000
975925,34744.0,40978.0,44826.0,39452.0,0,0,0,40000
975935,34910.0,41818.0,44540.0,38732.0,0,0,0,40000
975945,34681.0,41645.0,45779.0,37895.0,0,0,0,40000
975955,35198.0,42008.0,44604.0,38190.0,0,0,0,40000
975965,36478.0,42148.0,43374.0,38000.0,0,0,0,40000
975975,36394.0,41974.0,43590.0,38042.0,0,0,0,40000
975985,36393.0,41909.0,43915.0,37783.0,0,0,0,40000
975995,36280.0,43164.0,43240.0,37316.0,0,0,0,40000
976005,36783.0,42209.0,43423.0,37585.0,0,0,0,40000
976015,36222.0,42870.0,43888.0,37020.0,0,0,0,40000
976025,36868.0,43928.0,43816.0,35388.0,0,0,0,40000
976035,35574.0,44560.0,43498.0,36368.0,0,0,0,40000
976045,36187.0,42675.0,44433.0,36705.0,0,0,0,40000
976055,35369.0,43671.0,44175.0,36785.0,0,0,0,40000
976065,36097.0,43055.0,44003.0,36845.0,0,0,0,40000
976075,35604.0,43552.0,43930.0,36914.0,0,0,0,40000
976085,36608.0,41460.0,43842.0,38090.0,0,0,0,40000
976095,35781.0,42637.0,44155.0,37427.0,0,0,0,40000
976105,35274.0,43018.0,44240.0,37468.0,0,0,0,40000
976115,35490.0,42276.0,43718.0,38516.0,0,0,0,40000
976125,36966.0,40462.0,43116.0,39456.0,0,0,0,40000
976135,36988.0,40558.0,42584.0,39870.0,0,0,0,40000
976145,36376.0,40652.0,43548.0,39424.0,0,0,0,40000
976155,34362.0,42258.0,44706.0,38674.0,0,0,0,40000
976165,34447.0,41501.0,45515.0,38537.0,0,0,0,40000
976175,34534.0,41674.0,44796.0,38996.0,0,0,0,40000
976185,34319.0,41335.0,45069.0,39277.0,0,0,0,40000
976195,33344.0,41530.0,46164.0,38962.0,0,0,0,40000
976205,33441.0,42813.0,46117.0,37629.0,0,0,0,40000
