timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
1086269,-36.28651428222656,65.28101348876953,2.0,-8.0,-393.64453125,218.8076934814453,0,0,0,40000
1086279,-36.287628173828125,65.26287841796875,-14.0,-21.0,-395.4938659667969,219.9029083251953,0,0,0,40000
1086289,-36.295623779296875,65.23613739013672,-21.0,-61.0,-397.2908630371094,221.0397186279297,0,0,0,40000
1086299,-36.29766082763672,65.17131805419922,-19.0,-141.0,-398.8580322265625,222.14105224609375,0,0,0,40000
1086309,-36.25900650024414,65.0882797241211,34.0,-292.0,-400.31353759765625,222.99758911132812,0,0,0,40000
1086319,-35.97157669067383,64.80535888671875,32.0,-568.0,-400.5640869140625,222.3563995361328,0,0,0,40000
1086329,-35.60871124267578,64.52737426757812,-20.0,-930.0,-400.8354797363281,221.25196838378906,0,0,0,40000
1086339,-34.641334533691406,63.834957122802734,49.0,-1484.0,-398.6053466796875,216.5000457763672,0,0,0,40000
1086349,-33.74135208129883,63.175437927246094,48.0,-2091.0,-396.5516662597656,212.12356567382812,0,0,0,40000
1086359,-31.916667938232422,61.77842330932617,31.0,-2834.0,-390.04107666015625,202.15609741210938,0,0,0,40000
1086369,-30.434011459350586,60.53984069824219,89.0,-3654.0,-384.4410705566406,194.1913299560547,0,0,0,40000
1086379,-27.89102554321289,58.14327621459961,166.0,-4562.0,-371.8365478515625,179.80157470703125,0,0,0,40000
1086389,-26.06139373779297,56.16286087036133,201.0,-5480.0,-361.6632080078125,169.6276397705078,0,0,0,40000
1086399,-23.254682540893555,52.57447052001953,268.0,-6364.0,-341.755126953125,153.51878356933594,0,0,0,40000
1086409,-21.414142608642578,49.82270431518555,443.0,-7049.0,-326.7725830078125,143.14004516601562,0,0,0,40000
1086419,-18.799121856689453,45.26003646850586,593.0,-7539.0,-300.8102722167969,128.0447235107422,0,0,0,40000
