timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
817903,-35.540462493896484,68.84331512451172,-1.0,1.0,-415.1252136230469,214.3090362548828,0,0,0,40000
817913,-35.576717376708984,68.84659576416016,-2.0,20.0,-417.21026611328125,215.5933074951172,0,0,0,40000
817923,-35.600887298583984,68.83109283447266,-9.0,-57.0,-419.1824035644531,216.80613708496094,0,0,0,40000
817933,-35.61126708984375,68.77690124511719,-14.0,-97.0,-420.9212951660156,217.9366455078125,0,0,0,40000
817943,-35.607948303222656,68.71450805664062,27.0,-215.0,-422.6091613769531,218.98509216308594,0,0,0,40000
817953,-35.39702224731445,68.48548126220703,8.0,-435.0,-423.29278564453125,218.78466796875,0,0,0,40000
817963,-35.150489807128906,68.25708770751953,-44.0,-654.0,-423.9729919433594,218.36306762695312,0,0,0,40000
817973,-34.45464324951172,67.71827697753906,-70.0,-1111.0,-422.77899169921875,215.23117065429688,0,0,0,40000
817983,-33.72529602050781,67.193115234375,-27.0,-1543.0,-421.65032958984375,211.87591552734375,0,0,0,40000
817993,-32.30050277709961,66.117431640625,-33.0,-2106.0,-417.19366455078125,204.3144989013672,0,0,0,40000
818003,-31.08833885192871,65.17424774169922,-53.0,-2708.0,-413.5013732910156,197.98890686035156,0,0,0,40000
818013,-28.95978546142578,63.36821365356445,-6.0,-3412.0,-404.5893249511719,186.11314392089844,0,0,0,40000
818023,-27.365245819091797,61.85615921020508,25.0,-4187.0,-397.39117431640625,177.38619995117188,0,0,0,40000
818033,-24.813356399536133,59.076751708984375,42.0,-4958.0,-382.52197265625,162.8500518798828,0,0,0,40000
818043,-23.057598114013672,56.847381591796875,83.0,-5829.0,-370.8784484863281,153.0282745361328,0,0,0,40000
818053,-20.477794647216797,52.9273681640625,191.0,-6704.0,-348.9951171875,138.19467163085938,0,0,0,40000
818063,-18.811595916748047,49.93089294433594,268.0,-7453.0,-332.55059814453125,128.78167724609375,0,0,0,40000
818073,-16.450660705566406,44.9571418762207,423.0,-8063.0,-304.1179504394531,115.13726806640625,0,0,0,40000
818083,-14.976451873779297,41.397377014160156,629.0,-8461.0,-284.0442810058594,106.75884246826172,0,0,0,40000
