timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
1157544,-38.492408752441406,64.24344635009766,0.0,7.0,-387.38800048828125,232.10922241210938,0,0,0,40000
1157554,-38.515289306640625,64.2418441772461,-8.0,-19.0,-389.3056640625,233.40171813964844,0,0,0,40000
1157564,-38.54120635986328,64.20712280273438,12.0,-23.0,-391.0240173339844,234.71310424804688,0,0,0,40000
1157574,-38.52936935424805,64.1581802368164,-48.0,-96.0,-392.65576171875,235.7981414794922,0,0,0,40000
1157584,-38.46294403076172,64.03297424316406,-50.0,-266.0,-393.82733154296875,236.5546875,0,0,0,40000
1157594,-38.25565719604492,63.84624099731445,57.0,-564.0,-394.6247253417969,236.4612579345703,0,0,0,40000
1157604,-37.68015670776367,63.4279899597168,35.0,-919.0,-394.023681640625,234.14663696289062,0,0,0,40000
1157614,-37.01787567138672,62.97067642211914,12.0,-1463.0,-393.17462158203125,231.29177856445312,0,0,0,40000
1157624,-35.617332458496094,62.02268600463867,56.0,-2032.0,-389.35968017578125,223.975341796875,0,0,0,40000
1157634,-34.416500091552734,61.18387985229492,82.0,-2562.0,-386.17266845703125,217.81752014160156,0,0,0,40000
1157644,-32.29380416870117,59.6281623840332,137.0,-3082.0,-378.6468811035156,206.0765380859375,0,0,0,40000
1157654,-30.72997283935547,58.42586135864258,196.0,-3450.0,-373.20050048828125,197.63429260253906,0,0,0,40000
1157664,-28.314189910888672,56.398868560791016,312.0,-3703.0,-362.7554016113281,184.0179901123047,0,0,0,40000
1157674,-26.712247848510742,54.949737548828125,403.0,-3938.0,-355.7265625,175.22686767578125,0,0,0,40000
1157684,-24.41179084777832,52.63624572753906,419.0,-4045.0,-343.45269775390625,162.18380737304688,0,0,0,40000
1157694,-22.917041778564453,51.04664993286133,493.0,-4134.0,-335.4657287597656,153.92062377929688,0,0,0,40000
1157704,-20.74178123474121,48.57386016845703,645.0,-4193.0,-322.1160888671875,141.51727294921875,0,0,0,40000
1157714,-19.328044891357422,46.902801513671875,819.0,-4262.0,-313.51690673828125,133.6316680908203,0,0,0,40000
1157724,-17.263057708740234,44.35315704345703,896.0,-4225.0,-299.58026123046875,121.78421020507812,0,0,0,40000
1157734,-15.890058517456055,42.6375732421875,1016.0,-4153.0,-290.58642578125,114.03934478759766,0,0,0,40000
1157744,-13.850926399230957,40.11927795410156,1311.0,-4033.0,-276.71038818359375,102.24467468261719,0,0,0,40000
1157754,-12.502779006958008,38.460113525390625,1501.0,-3987.0,-267.9291076660156,94.54718017578125,0,0,0,40000
1157764,-10.439352035522461,35.99562454223633,1645.0,-3840.0,-254.25135803222656,82.50457000732422,0,0,0,40000
1157774,-9.054409980773926,34.378684997558594,1800.0,-3756.0,-245.6004638671875,74.48319244384766,0,0,0,40000
1157784,-6.948729038238525,31.977558135986328,2037.0,-3687.0,-232.18185424804688,62.08287811279297,0,0,0,40000
1157794,-5.523104667663574,30.401535034179688,2196.0,-3579.0,-223.6566162109375,53.711997985839844,0,0,0,40000
1157804,-3.365058660507202,28.0749454498291,2333.0,-3455.0,-210.5670623779297,40.89064025878906,0,0,0,40000
1157814,-1.924338459968567,26.569250106811523,2437.0,-3297.0,-202.34796142578125,32.32140350341797,0,0,0,40000
1157824,0.22908493876457214,24.374536514282227,2575.0,-3147.0,-189.93710327148438,19.41983413696289,0,0,0,40000
1157834,1.6335605382919312,22.943132400512695,2621.0,-3047.0,-182.0540771484375,10.960752487182617,0,0,0,40000
1157844,3.7117018699645996,20.881656646728516,2580.0,-2915.0,-170.33621215820312,-1.5947914123535156,0,0,0,40000
1157854,5.046689987182617,19.546215057373047,2584.0,-2765.0,-162.92587280273438,-9.74020004272461,0,0,0,40000
1157864,6.955342769622803,17.635456085205078,2505.0,-2639.0,-152.01309204101562,-21.37820053100586,0,0,0,40000
1157874,8.142409324645996,16.419357299804688,2379.0,-2520.0,-145.22360229492188,-28.730743408203125,0,0,0,40000
1157884,9.7874174118042,14.692543983459473,2212.0,-2354.0,-135.3238525390625,-38.875099182128906,0,0,0,40000
1157894,10.781858444213867,13.606287956237793,2040.0,-2259.0,-129.2274627685547,-45.15337371826172,0,0,0,40000
1157904,12.114850997924805,12.046905517578125,1811.0,-2170.0,-120.25103759765625,-53.49928665161133,0,0,0,40000
1157914,12.87578010559082,11.045659065246582,1553.0,-2117.0,-114.5869140625,-58.442161560058594,0,0,0,40000
1157924,13.815671920776367,9.62656021118164,1254.0,-2015.0,-106.37792205810547,-64.48533630371094,0,0,0,40000
1157934,14.288263320922852,8.713959693908691,933.0,-2019.0,-101.17466735839844,-67.74408721923828,0,0,0,40000
1157944,14.776792526245117,7.381743907928467,584.0,-1934.0,-93.41862487792969,-71.11347961425781,0,0,0,40000
1157954,14.951019287109375,6.534257411956787,272.0,-1863.0,-88.53986358642578,-72.60546875,0,0,0,40000
1157964,14.992768287658691,5.3166961669921875,-68.0,-1799.0,-81.40846252441406,-73.30597686767578,0,0,0,40000
1157974,14.867091178894043,4.523416042327881,-366.0,-1764.0,-76.7939682006836,-72.99958801269531,0,0,0,40000
1157984,14.475987434387207,3.3685426712036133,-685.0,-1727.0,-69.97960662841797,-71.09263610839844,0,0,0,40000
1157994,14.076839447021484,2.6334853172302246,-979.0,-1629.0,-65.65699768066406,-69.12500762939453,0,0,0,40000
