timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
751426,-42.14715576171875,67.15180206298828,2.0,3.0,-2.4174575805664062,254.40025329589844,0,0,0,40000
751436,-42.1314582824707,67.15438842773438,9.0,1.0,-4.432050704956055,255.57025146484375,0,0,0,40000
751446,-42.12640380859375,67.17017364501953,21.0,54.0,-6.446933746337891,256.8036804199219,0,0,0,40000
751456,-42.12601852416992,67.1921615600586,4.0,57.0,-8.462373733520508,258.0650634765625,0,0,0,40000
751466,-42.10417938232422,67.21205139160156,5.0,106.0,-10.47844123840332,259.197265625,0,0,0,40000
751476,-42.07803726196289,67.2576675415039,45.0,44.0,-12.495657920837402,260.30322265625,0,0,0,40000
751486,-42.03904342651367,67.30183410644531,34.0,75.0,-14.514150619506836,261.33087158203125,0,0,0,40000
751496,-41.988407135009766,67.38601684570312,32.0,107.0,-16.534595489501953,262.28741455078125,0,0,0,40000
751506,-41.9267463684082,67.45370483398438,95.0,117.0,-18.557369232177734,263.1758728027344,0,0,0,40000
751516,-41.770301818847656,67.55281066894531,121.0,32.0,-20.58285140991211,263.49267578125,0,0,0,40000
751526,-41.63650131225586,67.61927032470703,75.0,11.0,-22.610637664794922,263.9406433105469,0,0,0,40000
751536,-41.297855377197266,67.70747375488281,73.0,-14.0,-24.64082908630371,263.15203857421875,0,0,0,40000
751546,-40.97053527832031,67.76152801513672,182.0,-58.0,-26.672992706298828,262.42120361328125,0,0,0,40000
751556,-40.36172103881836,67.83699798583984,240.0,-104.0,-28.707212448120117,259.98687744140625,0,0,0,40000
751566,-39.91202163696289,67.89665222167969,224.0,-106.0,-30.743427276611328,258.4914245605469,0,0,0,40000
751576,-39.105289459228516,67.96442413330078,245.0,-156.0,-32.781654357910156,254.8339385986328,0,0,0,40000
751586,-38.481956481933594,68.00495910644531,374.0,-189.0,-34.82129669189453,252.25604248046875,0,0,0,40000
751596,-37.38112258911133,68.04863739013672,445.0,-278.0,-36.86225128173828,246.78627014160156,0,0,0,40000
751606,-36.5258674621582,68.0551986694336,423.0,-354.0,-38.9037971496582,242.76092529296875,0,0,0,40000
751616,-35.10292434692383,68.03363037109375,480.0,-406.0,-40.94518280029297,235.29376220703125,0,0,0,40000
751626,-33.996612548828125,67.99401092529297,615.0,-469.0,-42.98550033569336,229.6891326904297,0,0,0,40000
751636,-32.24509811401367,67.91902160644531,655.0,-517.0,-45.023956298828125,220.16903686523438,0,0,0,40000
751646,-30.992414474487305,67.85435485839844,675.0,-546.0,-47.060401916503906,213.597900390625,0,0,0,40000
751656,-29.007984161376953,67.7467041015625,706.0,-564.0,-49.09418487548828,202.58547973632812,0,0,0,40000
751666,-27.59058952331543,67.65596008300781,883.0,-608.0,-51.125,194.9259490966797,0,0,0,40000
751676,-25.37893295288086,67.48379516601562,982.0,-656.0,-53.151641845703125,182.44430541992188,0,0,0,40000
751686,-23.827421188354492,67.34449005126953,1003.0,-725.0,-55.173667907714844,173.86874389648438,0,0,0,40000
751696,-21.40393829345703,67.0997543334961,1042.0,-727.0,-57.18965148925781,159.99920654296875,0,0,0,40000
751706,-19.732685089111328,66.91096496582031,1201.0,-762.0,-59.19933319091797,150.5838165283203,0,0,0,40000
751716,-17.156301498413086,66.59300994873047,1299.0,-783.0,-60.0,135.6712188720703,0,0,0,40000
751726,-15.42001724243164,66.35794830322266,1316.0,-796.0,-60.0,125.73703002929688,0,0,0,40000
751736,-12.762633323669434,65.96049499511719,1402.0,-840.0,-60.0,110.20734405517578,0,0,0,40000
751746,-10.97018051147461,65.67041778564453,1526.0,-876.0,-60.0,99.80329895019531,0,0,0,40000
751756,-8.26517105102539,65.17256927490234,1606.0,-928.0,-60.0,83.85363006591797,0,0,0,40000
751766,-6.4639573097229,64.79961395263672,1634.0,-963.0,-60.0,73.26167297363281,0,0,0,40000
751776,-3.8085172176361084,64.18281555175781,1696.0,-1005.0,-60.0,57.47523498535156,0,0,0,40000
751786,-2.100954055786133,63.735660552978516,1774.0,-1017.0,-60.0,47.31341552734375,0,0,0,40000
751796,0.4083922505378723,63.03616714477539,1770.0,-1040.0,-60.0,32.27466583251953,0,0,0,40000
751806,2.015998363494873,62.56411361694336,1690.0,-1023.0,-60.0,22.587783813476562,0,0,0,40000
751816,4.306700229644775,61.849971771240234,1730.0,-1014.0,-60.0,8.7410888671875,0,0,0,40000
751826,5.773551940917969,61.357940673828125,1647.0,-1007.0,-60.0,-0.215850830078125,0,0,0,40000
751836,7.769829750061035,60.604942321777344,1559.0,-1012.0,-60.0,-12.402976989746094,0,0,0,40000
751846,9.003296852111816,60.10095977783203,1508.0,-996.0,-60.0,-20.05919647216797,0,0,0,40000
751856,10.717680931091309,59.35995101928711,1425.0,-948.0,-60.0,-30.64657211303711,0,0,0,40000
751866,11.70937728881836,58.87691879272461,1321.0,-901.0,-60.0,-36.936153411865234,0,0,0,40000
751876,13.057798385620117,58.17705535888672,1215.0,-886.0,-60.0,-45.403316497802734,0,0,0,40000
751886,13.848758697509766,57.73243713378906,1017.0,-855.0,-60.0,-50.55526351928711,0,0,0,40000
751896,14.830795288085938,57.08429718017578,888.0,-858.0,-60.0,-56.881412506103516,0,0,0,40000
751906,15.369043350219727,56.65244674682617,752.0,-855.0,-60.0,-60.565677642822266,0,0,0,40000
751916,15.943863868713379,56.023250579833984,550.0,-858.0,-60.0,-64.48643493652344,0,0,0,40000
751926,16.191530227661133,55.59373474121094,371.0,-899.0,-60.0,-66.45539855957031,0,0,0,40000
751936,16.352476119995117,54.934410095214844,182.0,-945.0,-60.0,-67.91024780273438,0,0,0,40000
751946,16.31537628173828,54.47868347167969,6.0,-969.0,-60.0,-68.1777114868164,0,0,0,40000
751956,16.095733642578125,53.80779266357422,-85.0,-998.0,-60.0,-67.34574127197266,0,0,0,40000
751966,15.830979347229004,53.36009216308594,-194.0,-1016.0,-60.0,-66.2354965209961,0,0,0,40000
751976,15.297722816467285,52.693992614746094,-278.0,-1061.0,-60.0,-63.50187301635742,0,0,0,40000
751986,14.847793579101562,52.263423919677734,-349.0,-1055.0,-60.0,-61.253238677978516,0,0,0,40000
751996,14.079655647277832,51.632179260253906,-361.0,-1013.0,-60.0,-57.076141357421875,0,0,0,40000
752006,13.48751449584961,51.23107147216797,-419.0,-994.0,-60.0,-53.93500518798828,0,0,0,40000
752016,12.523388862609863,50.6453857421875,-468.0,-976.0,-60.0,-48.53783416748047,0,0,0,40000
752026,11.830798149108887,50.28612518310547,-558.0,-927.0,-60.0,-44.674652099609375,0,0,0,40000
752036,11.09298324584961,49.93195724487305,-598.0,-947.0,-60.0,-40.5894660949707,0,0,0,40000
752046,9.952618598937988,49.391658782958984,-644.0,-929.0,-60.0,-34.05958938598633,0,0,0,40000
752056,9.159685134887695,49.03889846801758,-690.0,-893.0,-60.0,-29.58627700805664,0,0,0,40000
752066,7.941435813903809,48.505977630615234,-752.0,-924.0,-60.0,-22.529808044433594,0,0,0,40000
752076,7.120218276977539,48.126922607421875,-789.0,-938.0,-60.0,-17.826000213623047,0,0,0,40000
752086,5.849319934844971,47.536293029785156,-795.0,-965.0,-60.0,-10.39133071899414,0,0,0,40000
752096,5.0202317237854,47.12673568725586,-804.0,-1002.0,-60.0,-5.577312469482422,0,0,0,40000
752106,3.781126022338867,46.474945068359375,-810.0,-1024.0,-60.0,1.7291603088378906,0,0,0,40000
752116,2.9784820079803467,46.0258674621582,-810.0,-1079.0,-60.0,6.446022033691406,0,0,0,40000
752126,1.8195627927780151,45.30569076538086,-817.0,-1093.0,-60.0,13.331147193908691,0,0,0,40000
752136,1.079098105430603,44.812904357910156,-788.0,-1113.0,-60.0,17.73271369934082,0,0,0,40000
752146,0.05429043620824814,44.05477523803711,-779.0,-1106.0,-60.0,23.867826461791992,0,0,0,40000
752156,-0.5912569761276245,43.54484939575195,-700.0,-1103.0,-60.0,27.751220703125,0,0,0,40000
752166,-1.4575527906417847,42.786014556884766,-648.0,-1062.0,-60.0,32.98255920410156,0,0,0,40000
752176,-1.976849913597107,42.289039611816406,-602.0,-1066.0,-60.0,36.15153503417969,0,0,0,40000
752186,-2.645277261734009,41.57912063598633,-529.0,-1000.0,-60.0,40.23384094238281,0,0,0,40000
752196,-3.0110626220703125,41.12644958496094,-450.0,-962.0,-60.0,42.51459884643555,0,0,0,40000
752206,-3.4435195922851562,40.46428680419922,-341.0,-929.0,-60.0,45.207942962646484,0,0,0,40000
752216,-3.647937536239624,40.042564392089844,-212.0,-858.0,-60.0,46.54158020019531,0,0,0,40000
752226,-3.8263425827026367,39.45222854614258,-126.0,-819.0,-60.0,47.725067138671875,0,0,0,40000
752236,-3.865673065185547,39.084197998046875,-11.0,-749.0,-60.0,48.076576232910156,0,0,0,40000
752246,-3.7852425575256348,38.5661506652832,100.0,-751.0,-60.0,47.70893096923828,0,0,0,40000
752256,-3.6374456882476807,38.228755950927734,231.0,-744.0,-60.0,46.933143615722656,0,0,0,40000
752266,-3.304065465927124,37.71524429321289,339.0,-772.0,-60.0,45.03630065917969,0,0,0,40000
752276,-2.9925403594970703,37.375667572021484,461.0,-740.0,-60.0,43.26075744628906,0,0,0,40000
752286,-2.4233505725860596,36.85914611816406,574.0,-780.0,-60.0,39.92548370361328,0,0,0,40000
752296,-1.972334384918213,36.50764846801758,666.0,-791.0,-60.0,37.284027099609375,0,0,0,40000
752306,-1.2090198993682861,35.95915985107422,758.0,-801.0,-60.0,32.74986267089844,0,0,0,40000
752316,-0.6470792293548584,35.57876968383789,859.0,-838.0,-60.0,29.404455184936523,0,0,0,40000
752326,0.26614412665367126,35.011810302734375,940.0,-825.0,-60.0,23.928342819213867,0,0,0,40000
752336,0.9055579900741577,34.61289978027344,968.0,-894.0,-60.0,20.072378158569336,0,0,0,40000
752346,1.9087719917297363,33.98381805419922,1029.0,-910.0,-60.0,14.008069038391113,0,0,0,40000
752356,2.592047929763794,33.552947998046875,1098.0,-915.0,-60.0,9.83892822265625,0,0,0,40000
752366,3.637352705001831,32.88855743408203,1102.0,-936.0,-60.0,3.4705162048339844,0,0,0,40000
752376,4.316586017608643,32.426666259765625,1117.0,-953.0,-60.0,-0.7262649536132812,0,0,0,40000
752386,5.330999374389648,31.73193359375,1081.0,-914.0,-60.0,-6.960636138916016,0,0,0,40000
752396,5.980237007141113,31.286636352539062,1040.0,-906.0,-60.0,-11.02774429321289,0,0,0,40000
752406,6.894237518310547,30.631423950195312,977.0,-888.0,-60.0,-16.707679748535156,0,0,0,40000
752416,7.4716010093688965,30.19874382019043,971.0,-886.0,-60.0,-20.389102935791016,0,0,0,40000
752426,8.245523452758789,29.545490264892578,873.0,-878.0,-60.0,-25.270885467529297,0,0,0,40000
752436,8.712486267089844,29.10662841796875,759.0,-896.0,-60.0,-28.328567504882812,0,0,0,40000
752446,9.310065269470215,28.449695587158203,679.0,-899.0,-60.0,-32.18640899658203,0,0,0,40000
752456,9.644051551818848,28.013124465942383,558.0,-915.0,-60.0,-34.47570037841797,0,0,0,40000
752466,10.021953582763672,27.36423110961914,449.0,-908.0,-60.0,-37.039451599121094,0,0,0,40000
752476,10.193567276000977,26.941009521484375,325.0,-893.0,-60.0,-38.37294387817383,0,0,0,40000
752486,10.342276573181152,26.308734893798828,195.0,-899.0,-60.0,-39.57416534423828,0,0,0,40000
752496,10.36656379699707,25.899112701416016,18.0,-900.0,-60.0,-40.03075408935547,0,0,0,40000
752506,10.292040824890137,25.277122497558594,-111.0,-926.0,-60.0,-39.893646240234375,0,0,0,40000
752516,10.16813850402832,24.855194091796875,-250.0,-957.0,-60.0,-39.45683288574219,0,0,0,40000
752526,9.880884170532227,24.217390060424805,-339.0,-965.0,-60.0,-38.0333251953125,0,0,0,40000
752536,9.628067970275879,23.789020538330078,-438.0,-986.0,-60.0,-36.80835723876953,0,0,0,40000
752546,9.180495262145996,23.13895606994629,-515.0,-975.0,-60.0,-34.40386199951172,0,0,0,40000
752556,8.83803653717041,22.705320358276367,-636.0,-1029.0,-60.0,-32.61847686767578,0,0,0,40000
752566,8.27742862701416,22.03619956970215,-705.0,-1037.0,-60.0,-29.510112762451172,0,0,0,40000
752576,7.869978904724121,21.580060958862305,-755.0,-1067.0,-60.0,-27.306415557861328,0,0,0,40000
752586,7.228784084320068,20.88779067993164,-768.0,-1052.0,-60.0,-23.683765411376953,0,0,0,40000
752596,6.793578624725342,20.414796829223633,-743.0,-1078.0,-60.0,-21.281551361083984,0,0,0,40000
752606,6.151744365692139,19.70766830444336,-785.0,-1038.0,-60.0,-17.622833251953125,0,0,0,40000
752616,5.731553554534912,19.239477157592773,-792.0,-1026.0,-60.0,-15.278711318969727,0,0,0,40000
752626,5.118988513946533,18.573471069335938,-776.0,-977.0,-60.0,-11.764202117919922,0,0,0,40000
752636,4.729293346405029,18.14603042602539,-720.0,-942.0,-60.0,-9.572559356689453,0,0,0,40000
752646,4.181477069854736,17.506385803222656,-660.0,-948.0,-60.0,-6.417568206787109,0,0,0,40000
752656,3.8520686626434326,17.087934494018555,-623.0,-908.0,-60.0,-4.560596466064453,0,0,0,40000
752666,3.411416530609131,16.48000717163086,-527.0,-868.0,-60.0,-2.0240745544433594,0,0,0,40000
752676,3.1596457958221436,16.093521118164062,-469.0,-852.0,-60.0,-0.611236572265625,0,0,0,40000
752686,2.8459367752075195,15.520475387573242,-377.0,-829.0,-60.0,1.1820449829101562,0,0,0,40000
752696,2.685741901397705,15.139554023742676,-279.0,-840.0,-60.0,2.060802459716797,0,0,0,40000
752706,2.516505002975464,14.560745239257812,-171.0,-841.0,-60.0,2.9989967346191406,0,0,0,40000
752716,2.4438040256500244,14.177728652954102,-67.0,-867.0,-60.0,3.361093521118164,0,0,0,40000
752726,2.4096806049346924,13.58963680267334,28.0,-849.0,-60.0,3.493316650390625,0,0,0,40000
752736,2.430910587310791,13.199877738952637,66.0,-865.0,-60.0,3.2932519912719727,0,0,0,40000
752746,2.5246951580047607,12.595437049865723,162.0,-878.0,-60.0,2.6561546325683594,0,0,0,40000
752756,2.638347864151001,12.192353248596191,231.0,-884.0,-60.0,1.8965091705322266,0,0,0,40000
752766,2.823962926864624,11.556747436523438,328.0,-910.0,-60.0,0.7005157470703125,0,0,0,40000
752776,2.966099739074707,11.130160331726074,360.0,-910.0,-60.0,-0.23957061767578125,0,0,0,40000
752786,3.227480411529541,10.490406036376953,383.0,-944.0,-60.0,-1.9015121459960938,0,0,0,40000
752796,3.4202325344085693,10.0619478225708,412.0,-948.0,-60.0,-3.158355712890625,0,0,0,40000
752806,3.7145721912384033,9.407994270324707,405.0,-962.0,-60.0,-5.032312393188477,0,0,0,40000
752816,3.9066967964172363,8.963506698608398,410.0,-965.0,-60.0,-6.299924850463867,0,0,0,40000
752826,4.1890950202941895,8.294707298278809,428.0,-972.0,-60.0,-8.116525650024414,0,0,0,40000
752836,4.369478225708008,7.84775972366333,408.0,-981.0,-60.0,-9.327789306640625,0,0,0,40000
752846,4.626170635223389,7.175657272338867,348.0,-976.0,-60.0,-11.003860473632812,0,0,0,40000
