timestamp,stabilizer.roll,stabilizer.pitch,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,controller.pitchRate,controller.rollRate,roll,pitch,yawdot,thrust
505932,-35.226585388183594,61.1416130065918,-2.0,-2.0,-369.41766357421875,212.8388214111328,0,0,0,40000
505942,-35.23949432373047,61.129207611083984,-9.0,-21.0,-371.17724609375,213.97332763671875,0,0,0,40000
505952,-35.25981521606445,61.0906867980957,-36.0,-87.0,-372.77947998046875,215.1528778076172,0,0,0,40000
505962,-35.24805450439453,61.029537200927734,17.0,-196.0,-374.2442932128906,216.14004516601562,0,0,0,40000
505972,-35.11682891845703,60.84143829345703,26.0,-416.0,-374.9436950683594,216.40847778320312,0,0,0,40000
505982,-34.88652801513672,60.6009635925293,51.0,-714.0,-375.3219299316406,216.07626342773438,0,0,0,40000
505992,-34.27647018432617,60.05821990966797,-14.0,-1192.0,-373.87451171875,213.452392578125,0,0,0,40000
506002,-33.598289489746094,59.484771728515625,-19.0,-1760.0,-372.2254943847656,210.39967346191406,0,0,0,40000
506012,-32.256961822509766,58.291133880615234,100.0,-2426.0,-366.82794189453125,203.33692932128906,0,0,0,40000
506022,-31.1314640045166,57.22587203979492,171.0,-3175.0,-362.16632080078125,197.5316925048828,0,0,0,40000
506032,-29.106122970581055,55.132408142089844,112.0,-4034.0,-351.28619384765625,186.27784729003906,0,0,0,40000
506042,-27.571714401245117,53.36678695678711,124.0,-4946.0,-342.3151550292969,177.91702270507812,0,0,0,40000
506052,-25.14521598815918,50.124794006347656,245.0,-5868.0,-324.4078063964844,164.14183044433594,0,0,0,40000
506062,-23.483407974243164,47.56426239013672,392.0,-6725.0,-310.502685546875,154.8955078125,0,0,0,40000
506072,-21.020793914794922,43.185150146484375,544.0,-7450.0,-285.5777282714844,140.77981567382812,0,0,0,40000
506082,-19.43733024597168,39.95893478393555,752.0,-7923.0,-267.4582214355469,131.881103515625,0,0,0,40000
506092,-17.196882247924805,34.83149337768555,1014.0,-8191.0,-237.80081176757812,118.98091888427734,0,0,0,40000
506102,-15.791494369506836,31.308319091796875,1307.0,-8274.0,-217.64332580566406,111.03907775878906,0,0,0,40000
506112,-13.778565406799316,26.033905029296875,1546.0,-8041.0,-186.8407745361328,99.39859008789062,0,0,0,40000
506122,-12.486323356628418,22.632793426513672,1806.0,-7587.0,-167.1537628173828,92.0351333618164,0,0,0,40000
506132,-10.584778785705566,17.860437393188477,2059.0,-6898.0,-139.11141967773438,80.96603393554688,0,0,0,40000
506142,-9.31566047668457,15.007475852966309,2325.0,-6029.0,-122.47762298583984,73.64607238769531,0,0,0,40000
506152,-7.408020496368408,11.364103317260742,2570.0,-4932.0,-100.99976348876953,62.4455451965332,0,0,0,40000
506162,-6.1176018714904785,9.461808204650879,2723.0,-3618.0,-89.89195251464844,54.90211868286133,0,0,0,40000
506172,-4.131270885467529,7.473061561584473,2848.0,-2303.0,-78.20474243164062,43.132022857666016,0,0,0,40000
506182,-2.7988057136535645,6.729170322418213,2848.0,-1048.0,-73.95152282714844,35.237144470214844,0,0,0,40000
506192,-0.8044512867927551,6.384024620056152,2827.0,-37.0,-72.0740966796875,23.31898307800293,0,0,0,40000
506202,0.501257061958313,6.563612461090088,2787.0,771.0,-73.34591674804688,15.485384941101074,0,0,0,40000
506212,2.4115710258483887,7.284181594848633,2713.0,1309.0,-77.87799072265625,3.973954200744629,0,0,0,40000
506222,3.6291096210479736,7.965302467346191,2543.0,1663.0,-82.19529724121094,-3.425647735595703,0,0,0,40000
506232,5.374998569488525,9.139646530151367,2381.0,1808.0,-89.5011978149414,-14.04165267944336,0,0,0,40000
506242,6.467563152313232,9.95570182800293,2178.0,1809.0,-94.6864013671875,-20.778087615966797,0,0,0,40000
506252,7.9732747077941895,11.145051956176758,1949.0,1719.0,-102.14282989501953,-30.03399658203125,0,0,0,40000
