timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1025742,7315.0,39919.0,65535.0,39919.0,0,0,0,40000
1025752,7462.0,39772.0,65535.0,39772.0,0,0,0,40000
1025762,7582.0,39652.0,65535.0,39652.0,0,0,0,40000
1025772,7734.0,39500.0,65535.0,39500.0,0,0,0,40000
1025782,7850.0,39384.0,65535.0,39384.0,0,0,0,40000
1025792,8130.0,39104.0,65535.0,39104.0,0,0,0,40000
1025802,7991.0,39243.0,65535.0,39243.0,0,0,0,40000
1025812,8066.0,39168.0,65535.0,39168.0,0,0,0,40000
1025822,8058.0,39176.0,65535.0,39176.0,0,0,0,40000
1025832,7892.0,39342.0,65535.0,39342.0,0,0,0,40000
1025842,7564.0,39670.0,65535.0,39670.0,0,0,0,40000
1025852,7089.0,40145.0,65535.0,40145.0,0,0,0,40000
1025862,6630.0,40604.0,65535.0,40604.0,0,0,0,40000
1025872,18216.0,29018.0,59604.0,53162.0,0,0,0,40000
1025882,21489.0,25745.0,54805.0,57961.0,0,0,0,40000
1025892,33579.0,13655.0,41111.0,65535.0,0,0,0,40000
1025902,31854.0,15380.0,41300.0,65535.0,0,0,0,40000
1025912,37575.0,13305.0,33929.0,65535.0,0,0,0,40000
1025922,35767.0,13511.0,33723.0,65535.0,0,0,0,40000
1025932,38821.0,17339.0,29895.0,65535.0,0,0,0,40000
1025942,39576.0,18506.0,28728.0,65535.0,0,0,0,40000
1025952,47218.0,25820.0,21414.0,65535.0,0,0,0,40000
1025962,48766.0,28560.0,20108.0,62566.0,0,0,0,40000
1025972,54960.0,32816.0,14418.0,57806.0,0,0,0,40000
1025982,43549.0,39963.0,27077.0,49411.0,0,0,0,40000
1025992,42732.0,50922.0,29072.0,37274.0,0,0,0,40000
1026002,32296.0,60472.0,40620.0,26612.0,0,0,0,40000
1026012,33569.0,65535.0,40583.0,16295.0,0,0,0,40000
1026022,30854.0,65535.0,42556.0,16380.0,0,0,0,40000
1026032,35418.0,65535.0,38862.0,11816.0,0,0,0,40000
1026042,31963.0,65535.0,41531.0,15271.0,0,0,0,40000
1026052,35562.0,65535.0,37992.0,11672.0,0,0,0,40000
1026062,33049.0,65535.0,40125.0,14185.0,0,0,0,40000
1026072,36748.0,65535.0,36748.0,10486.0,0,0,0,40000
1026082,33769.0,65535.0,39945.0,13465.0,0,0,0,40000
1026092,35440.0,65535.0,38174.0,11794.0,0,0,0,40000
1026102,34943.0,65535.0,39459.0,12291.0,0,0,0,40000
1026112,32457.0,65535.0,42393.0,14777.0,0,0,0,40000
1026122,33165.0,65535.0,43007.0,14069.0,0,0,0,40000
1026132,38079.0,63949.0,38369.0,19603.0,0,0,0,40000
1026142,39926.0,55038.0,37660.0,27376.0,0,0,0,40000
1026152,47110.0,46890.0,31464.0,34536.0,0,0,0,40000
1026162,45524.0,42344.0,33654.0,38478.0,0,0,0,40000
1026172,50529.0,35483.0,28855.0,45133.0,0,0,0,40000
1026182,46847.0,32715.0,33135.0,47303.0,0,0,0,40000
1026192,48006.0,27368.0,32292.0,52334.0,0,0,0,40000
1026202,43413.0,30121.0,36201.0,50265.0,0,0,0,40000
1026212,40981.0,27231.0,38213.0,53575.0,0,0,0,40000
1026222,34727.0,31767.0,44429.0,49077.0,0,0,0,40000
1026232,31775.0,29883.0,46271.0,52071.0,0,0,0,40000
