timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1072126,39803.0,43487.0,40523.0,36187.0,0,0,0,40000
1072136,40116.0,42492.0,39616.0,37776.0,0,0,0,40000
1072146,39203.0,41265.0,40615.0,38917.0,0,0,0,40000
1072156,38684.0,40546.0,40792.0,39978.0,0,0,0,40000
1072166,37146.0,41106.0,41778.0,39970.0,0,0,0,40000
1072176,35138.0,39698.0,43702.0,41462.0,0,0,0,40000
1072186,34021.0,40985.0,44719.0,40275.0,0,0,0,40000
1072196,32358.0,39516.0,45644.0,42482.0,0,0,0,40000
1072206,31333.0,40689.0,47545.0,40433.0,0,0,0,40000
1072216,30406.0,40618.0,47718.0,41258.0,0,0,0,40000
1072226,30669.0,40197.0,47889.0,41245.0,0,0,0,40000
1072236,29831.0,39753.0,47899.0,42517.0,0,0,0,40000
1072246,30331.0,38099.0,48083.0,43487.0,0,0,0,40000
1072256,28809.0,39223.0,49257.0,42711.0,0,0,0,40000
1072266,29970.0,38640.0,48712.0,42678.0,0,0,0,40000
1072276,30201.0,38739.0,48351.0,42709.0,0,0,0,40000
1072286,31017.0,39047.0,47859.0,42077.0,0,0,0,40000
1072296,28965.0,39673.0,48929.0,42433.0,0,0,0,40000
1072306,31675.0,39445.0,46865.0,42015.0,0,0,0,40000
1072316,30981.0,38847.0,48455.0,41717.0,0,0,0,40000
1072326,31796.0,39986.0,47762.0,40456.0,0,0,0,40000
1072336,32546.0,38774.0,46766.0,41914.0,0,0,0,40000
1072346,32663.0,39645.0,46663.0,41029.0,0,0,0,40000
1072356,33065.0,39401.0,46239.0,41295.0,0,0,0,40000
1072366,34505.0,40251.0,44989.0,40255.0,0,0,0,40000
1072376,33525.0,41631.0,45959.0,38885.0,0,0,0,40000
1072386,33714.0,41616.0,46374.0,38296.0,0,0,0,40000
1072396,35285.0,41849.0,45641.0,37225.0,0,0,0,40000
1072406,34154.0,42362.0,45798.0,37686.0,0,0,0,40000
1072416,34067.0,43995.0,45305.0,36633.0,0,0,0,40000
1072426,35320.0,43118.0,44816.0,36746.0,0,0,0,40000
1072436,34308.0,43516.0,46006.0,36170.0,0,0,0,40000
1072446,35189.0,42989.0,45409.0,36413.0,0,0,0,40000
1072456,36216.0,43980.0,43740.0,36064.0,0,0,0,40000
1072466,37461.0,42949.0,43417.0,36173.0,0,0,0,40000
1072476,35765.0,44557.0,44337.0,35341.0,0,0,0,40000
1072486,36686.0,43132.0,43524.0,36658.0,0,0,0,40000
1072496,36774.0,44360.0,42874.0,35992.0,0,0,0,40000
1072506,37245.0,43071.0,43275.0,36409.0,0,0,0,40000
1072516,37050.0,42646.0,43348.0,36956.0,0,0,0,40000
1072526,36639.0,43121.0,43575.0,36665.0,0,0,0,40000
1072536,35642.0,43840.0,43862.0,36656.0,0,0,0,40000
1072546,35943.0,42739.0,43867.0,37451.0,0,0,0,40000
1072556,35471.0,42755.0,44081.0,37693.0,0,0,0,40000
1072566,36081.0,41093.0,43839.0,38987.0,0,0,0,40000
1072576,34983.0,42339.0,44903.0,37775.0,0,0,0,40000
1072586,34934.0,41458.0,44816.0,38792.0,0,0,0,40000
1072596,34663.0,41475.0,45491.0,38371.0,0,0,0,40000
1072606,33366.0,42322.0,45266.0,39046.0,0,0,0,40000
1072616,33511.0,41279.0,46151.0,39059.0,0,0,0,40000
1072626,32457.0,41551.0,46199.0,39793.0,0,0,0,40000
1072636,32941.0,41029.0,47379.0,38651.0,0,0,0,40000
1072646,32625.0,41273.0,46251.0,39851.0,0,0,0,40000
1072656,33383.0,40827.0,46625.0,39165.0,0,0,0,40000
1072666,32197.0,40853.0,46863.0,40087.0,0,0,0,40000
1072676,32574.0,40468.0,46608.0,40350.0,0,0,0,40000
1072686,33195.0,39889.0,46167.0,40749.0,0,0,0,40000
1072696,33095.0,40831.0,46513.0,39561.0,0,0,0,40000
1072706,34404.0,41328.0,45446.0,38822.0,0,0,0,40000
1072716,33643.0,41171.0,45285.0,39901.0,0,0,0,40000
1072726,33910.0,40126.0,45674.0,40290.0,0,0,0,40000
1072736,32404.0,42264.0,46294.0,39038.0,0,0,0,40000
1072746,33007.0,41107.0,47461.0,38425.0,0,0,0,40000
1072756,33022.0,41550.0,46056.0,39372.0,0,0,0,40000
1072766,35050.0,41138.0,45134.0,38678.0,0,0,0,40000
1072776,32977.0,42423.0,46457.0,38143.0,0,0,0,40000
